dataset,model,class_pair,target_id,surrogate_id,y_adv,num_classes,n_candidates,u_t,spearman_neg_margin_vs_u,spearman_u_vs_normalized_residual_dot,spearman_neg_margin_vs_residual_dot,fraction_margin_bounds_satisfied,fraction_residual_dot_bounds_satisfied,margin_bound_violation_count,margin_bound_max_violation,residual_dot_bound_violation_count,residual_dot_bound_max_violation,checkpoint
CIFAR100,ResNet18BN,sea-willow_tree,6836,16,71,100,500,0.99999999999983813,0.98994731978927919,0.99999942399769604,0.98993695174780694,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/CIFAR100_ResNet18BN_60ep_lr0.1_bs128_seed42/net_16.pt
CIFAR100,ResNet18BN,sea-willow_tree,579,16,71,100,500,0.99999999999999289,0.98994731978927919,1,0.98994731978927919,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/CIFAR100_ResNet18BN_60ep_lr0.1_bs128_seed42/net_16.pt
CIFAR100,ResNet18BN,sea-willow_tree,411,16,71,100,500,0.99999999998930833,0.98994731978927919,1,0.98994731978927919,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/CIFAR100_ResNet18BN_60ep_lr0.1_bs128_seed42/net_16.pt
CIFAR100,ResNet18BN,sea-willow_tree,2612,16,71,100,500,1.0000000000000002,0.98994731978927919,1,0.98994731978927919,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/CIFAR100_ResNet18BN_60ep_lr0.1_bs128_seed42/net_16.pt
CIFAR100,ResNet18BN,sea-willow_tree,5850,16,71,100,500,0.99999999987175781,0.98994731978927919,1,0.98994731978927919,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/CIFAR100_ResNet18BN_60ep_lr0.1_bs128_seed42/net_16.pt
CIFAR100,ResNet18BN,sea-willow_tree,8354,17,71,100,500,0.99999999999922362,0.98910050040200159,0.99987558350233396,0.98868673874695501,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/CIFAR100_ResNet18BN_60ep_lr0.1_bs128_seed42/net_17.pt
CIFAR100,ResNet18BN,sea-willow_tree,5303,17,71,100,500,0.9999999999970276,0.98910050040200159,0.99999990399961602,0.98909445237780946,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/CIFAR100_ResNet18BN_60ep_lr0.1_bs128_seed42/net_17.pt
CIFAR100,ResNet18BN,sea-willow_tree,1132,17,71,100,500,0.99999999999999944,0.98910050040200159,1,0.98910050040200159,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/CIFAR100_ResNet18BN_60ep_lr0.1_bs128_seed42/net_17.pt
CIFAR100,ResNet18BN,sea-willow_tree,7005,17,71,100,500,0.99999999999998268,0.98910050040200159,1,0.98910050040200159,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/CIFAR100_ResNet18BN_60ep_lr0.1_bs128_seed42/net_17.pt
CIFAR100,ResNet18BN,sea-willow_tree,8030,17,71,100,500,1,0.98910050040200159,0.99999990399961602,0.98909445237780946,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/CIFAR100_ResNet18BN_60ep_lr0.1_bs128_seed42/net_17.pt
CIFAR100,ResNet18BN,sea-willow_tree,6836,17,71,100,500,0.99999999999702871,0.98910050040200159,0.99999990399961602,0.98909445237780946,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/CIFAR100_ResNet18BN_60ep_lr0.1_bs128_seed42/net_17.pt
CIFAR100,ResNet18BN,sea-willow_tree,579,17,71,100,500,0.999999999997918,0.98910050040200159,0.99999990399961602,0.98909445237780946,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/CIFAR100_ResNet18BN_60ep_lr0.1_bs128_seed42/net_17.pt
CIFAR100,ResNet18BN,sea-willow_tree,411,17,71,100,500,0.99999999999996636,0.98910050040200159,1,0.98910050040200159,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/CIFAR100_ResNet18BN_60ep_lr0.1_bs128_seed42/net_17.pt
CIFAR100,ResNet18BN,sea-willow_tree,2612,17,71,100,500,0.99999999999989975,0.98910050040200159,0.99999990399961602,0.98909445237780946,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/CIFAR100_ResNet18BN_60ep_lr0.1_bs128_seed42/net_17.pt
CIFAR100,ResNet18BN,sea-willow_tree,5850,17,71,100,500,0.99999999999998213,0.98910050040200159,0.99999990399961602,0.98909445237780946,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/CIFAR100_ResNet18BN_60ep_lr0.1_bs128_seed42/net_17.pt
CIFAR100,ResNet18BN,sea-willow_tree,8354,18,71,100,500,0.99999999999999645,0.98798814395257584,1,0.98798814395257584,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/CIFAR100_ResNet18BN_60ep_lr0.1_bs128_seed42/net_18.pt
CIFAR100,ResNet18BN,sea-willow_tree,5303,18,71,100,500,0.99999999999960698,0.98798814395257584,1,0.98798814395257584,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/CIFAR100_ResNet18BN_60ep_lr0.1_bs128_seed42/net_18.pt
CIFAR100,ResNet18BN,sea-willow_tree,1132,18,71,100,500,0.99999999999803502,0.98798814395257584,0.99999961599846399,0.98798391993567969,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/CIFAR100_ResNet18BN_60ep_lr0.1_bs128_seed42/net_18.pt
CIFAR100,ResNet18BN,sea-willow_tree,7005,18,71,100,500,0.99999999999893519,0.98798814395257584,0.99999990399961602,0.98798363193452776,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/CIFAR100_ResNet18BN_60ep_lr0.1_bs128_seed42/net_18.pt
CIFAR100,ResNet18BN,sea-willow_tree,8030,18,71,100,500,0.99999999999999989,0.98798814395257584,1,0.98798814395257584,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/CIFAR100_ResNet18BN_60ep_lr0.1_bs128_seed42/net_18.pt
CIFAR100,ResNet18BN,sea-willow_tree,6836,18,71,100,500,0.99999999998234768,0.98798814395257584,0.99998051192204773,0.98776820707282831,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/CIFAR100_ResNet18BN_60ep_lr0.1_bs128_seed42/net_18.pt
CIFAR100,ResNet18BN,sea-willow_tree,579,18,71,100,500,1,0.98798814395257584,1,0.98798814395257584,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/CIFAR100_ResNet18BN_60ep_lr0.1_bs128_seed42/net_18.pt
CIFAR100,ResNet18BN,sea-willow_tree,411,18,71,100,500,0.99999999993925082,0.98798814395257584,1,0.98798814395257584,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/CIFAR100_ResNet18BN_60ep_lr0.1_bs128_seed42/net_18.pt
CIFAR100,ResNet18BN,sea-willow_tree,2612,18,71,100,500,0.99999999992496558,0.98798814395257584,1,0.98798814395257584,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/CIFAR100_ResNet18BN_60ep_lr0.1_bs128_seed42/net_18.pt
CIFAR100,ResNet18BN,sea-willow_tree,5850,18,71,100,500,0.99999999999648592,0.98798814395257584,1,0.98798814395257584,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/CIFAR100_ResNet18BN_60ep_lr0.1_bs128_seed42/net_18.pt
CIFAR100,ResNet18BN,sea-willow_tree,8354,19,71,100,500,0.99999999999122058,0.98889928359713442,0.99999932799731195,0.98888949155796624,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/CIFAR100_ResNet18BN_60ep_lr0.1_bs128_seed42/net_19.pt
CIFAR100,ResNet18BN,sea-willow_tree,5303,19,71,100,500,0.99999999997099653,0.98889928359713442,1,0.98889928359713442,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/CIFAR100_ResNet18BN_60ep_lr0.1_bs128_seed42/net_19.pt
CIFAR100,ResNet18BN,sea-willow_tree,1132,19,71,100,500,0.99999999999998779,0.98889928359713442,1,0.98889928359713442,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/CIFAR100_ResNet18BN_60ep_lr0.1_bs128_seed42/net_19.pt
CIFAR100,ResNet18BN,sea-willow_tree,7005,19,71,100,500,0.99999999999999023,0.98889928359713442,1,0.98889928359713442,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/CIFAR100_ResNet18BN_60ep_lr0.1_bs128_seed42/net_19.pt
CIFAR100,ResNet18BN,sea-willow_tree,8030,19,71,100,500,0.99999999999999789,0.98889928359713442,1,0.98889928359713442,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/CIFAR100_ResNet18BN_60ep_lr0.1_bs128_seed42/net_19.pt
CIFAR100,ResNet18BN,sea-willow_tree,6836,19,71,100,500,0.99999999987552346,0.98889928359713442,1,0.98889928359713442,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/CIFAR100_ResNet18BN_60ep_lr0.1_bs128_seed42/net_19.pt
CIFAR100,ResNet18BN,sea-willow_tree,579,19,71,100,500,0.99999999999998745,0.98889928359713442,1,0.98889928359713442,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/CIFAR100_ResNet18BN_60ep_lr0.1_bs128_seed42/net_19.pt
CIFAR100,ResNet18BN,sea-willow_tree,411,19,71,100,500,0.99999999998900901,0.98889928359713442,1,0.98889928359713442,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/CIFAR100_ResNet18BN_60ep_lr0.1_bs128_seed42/net_19.pt
CIFAR100,ResNet18BN,sea-willow_tree,2612,19,71,100,500,0.99999999999919997,0.98889928359713442,1,0.98889928359713442,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/CIFAR100_ResNet18BN_60ep_lr0.1_bs128_seed42/net_19.pt
CIFAR100,ResNet18BN,sea-willow_tree,5850,19,71,100,500,0.99999999999999589,0.98889928359713442,1,0.98889928359713442,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/CIFAR100_ResNet18BN_60ep_lr0.1_bs128_seed42/net_19.pt
SVHN,ConvNetBN,9-2,23519,0,9,10,4659,0.99999999999999989,0.99941137304591088,0.99956042299946157,0.99893891889205888,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_0.pt
SVHN,ConvNetBN,9-2,14692,0,9,10,4659,0.99999999999999811,0.99941137304591088,0.99956042299946157,0.99893891889205888,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_0.pt
SVHN,ConvNetBN,9-2,21188,0,9,10,4659,0.9999999999995961,0.99941137304591088,0.99956044388356335,0.99893894606512323,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_0.pt
SVHN,ConvNetBN,9-2,606,0,9,10,4659,0.99999999999991418,0.99941137304591088,0.99956042299946157,0.99893891889205888,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_0.pt
SVHN,ConvNetBN,9-2,24675,0,9,10,4659,0.99999999999861788,0.99941137304591088,0.99956042299946157,0.99893891889205888,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_0.pt
SVHN,ConvNetBN,9-2,25983,0,9,10,4659,1,0.99941137304591088,0.99956042299946157,0.99893891889205888,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_0.pt
SVHN,ConvNetBN,9-2,24921,0,9,10,4659,0.99999999999999967,0.99941137304591088,0.99956042299946157,0.99893891889205888,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_0.pt
SVHN,ConvNetBN,9-2,3478,0,9,10,4659,0.99999999999998601,0.99941137304591088,0.99956042299946157,0.99893891889205888,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_0.pt
SVHN,ConvNetBN,9-2,11954,0,9,10,4659,0.99999999999930167,0.99941137304591088,0.99956042299946157,0.99893891889205888,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_0.pt
SVHN,ConvNetBN,9-2,445,0,9,10,4659,1,0.99941137304591088,0.99956042299946157,0.99893891889205888,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_0.pt
SVHN,ConvNetBN,9-2,23519,1,9,10,4659,0.99999999974841736,0.99810676408755272,0.99903085284426885,0.99706845127835331,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_1.pt
SVHN,ConvNetBN,9-2,14692,1,9,10,4659,0.99999996207286468,0.99810676408755272,0.99903106049869073,0.99706872004250491,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_1.pt
SVHN,ConvNetBN,9-2,21188,1,9,10,4659,0.99999996151057802,0.99810676408755272,0.9995944892413241,0.99765769739859833,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_1.pt
SVHN,ConvNetBN,9-2,606,1,9,10,4659,0.99999995992837942,0.99810676408755272,0.99903112766006363,0.99706876240400699,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_1.pt
SVHN,ConvNetBN,9-2,24675,1,9,10,4659,0.99999999940832907,0.99810676408755272,0.99903085462416397,0.99706845721133674,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_1.pt
SVHN,ConvNetBN,9-2,25983,1,9,10,4659,0.99999999996310562,0.99810676408755272,0.99903085284426885,0.99706845127835331,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_1.pt
SVHN,ConvNetBN,9-2,24921,1,9,10,4659,0.99999999997053712,0.99810676408755272,0.99903085284426885,0.99706845127835331,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_1.pt
SVHN,ConvNetBN,9-2,3478,1,9,10,4659,0.99999996716948136,0.99810676408755272,0.99903085284426885,0.99706845127835331,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_1.pt
SVHN,ConvNetBN,9-2,11954,1,9,10,4659,0.99999995928043151,0.99810676408755272,0.99903095999395053,0.99706857883749811,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_1.pt
SVHN,ConvNetBN,9-2,445,1,9,10,4659,0.99999999995627054,0.99810676408755272,0.99903085284426885,0.99706845127835331,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_1.pt
SVHN,ConvNetBN,9-2,23519,2,9,10,4659,0.99999999999999967,0.99935457905722946,0.99962737754864672,0.99894360752121691,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_2.pt
SVHN,ConvNetBN,9-2,14692,2,9,10,4659,0.99999999999427758,0.99935457905722946,0.99962737754864672,0.99894360752121691,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_2.pt
SVHN,ConvNetBN,9-2,21188,2,9,10,4659,0.99999999953479735,0.99935457905722946,0.99963248216897294,0.9989486187563833,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_2.pt
SVHN,ConvNetBN,9-2,606,2,9,10,4659,0.99999999999999989,0.99935457905722946,0.99962737754864672,0.99894360752121691,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_2.pt
SVHN,ConvNetBN,9-2,24675,2,9,10,4659,0.99999999999996314,0.99935457905722946,0.99962737754864672,0.99894360752121691,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_2.pt
SVHN,ConvNetBN,9-2,25983,2,9,10,4659,1,0.99935457905722946,0.99962737754864672,0.99894360752121691,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_2.pt
SVHN,ConvNetBN,9-2,24921,2,9,10,4659,1,0.99935457905722946,0.99962737754864672,0.99894360752121691,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_2.pt
SVHN,ConvNetBN,9-2,3478,2,9,10,4659,0.99999999999999989,0.99935457905722946,0.99962737754864672,0.99894360752121691,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_2.pt
SVHN,ConvNetBN,9-2,11954,2,9,10,4659,0.99999999999998224,0.99935457905722946,0.99962737754864672,0.99894360752121691,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_2.pt
SVHN,ConvNetBN,9-2,445,2,9,10,4659,0.99999999999999922,0.99935457905722946,0.99962737754864672,0.99894360752121691,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_2.pt
SVHN,ConvNetBN,9-2,23519,3,9,10,4659,0.999999999999999,0.99936570307495887,0.9995786431917274,0.99893530499316174,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_3.pt
SVHN,ConvNetBN,9-2,14692,3,9,10,4659,0.99999999994752709,0.99936570307495887,0.99957870726794906,0.99893540431130523,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_3.pt
SVHN,ConvNetBN,9-2,21188,3,9,10,4659,0.999999999970693,0.99936570307495887,0.999579407597319,0.99893601339138927,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_3.pt
SVHN,ConvNetBN,9-2,606,3,9,10,4659,1,0.99936570307495887,0.9995786431917274,0.99893530499316174,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_3.pt
SVHN,ConvNetBN,9-2,24675,3,9,10,4659,0.99999999999888578,0.99936570307495887,0.9995786431917274,0.99893530499316174,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_3.pt
SVHN,ConvNetBN,9-2,25983,3,9,10,4659,1,0.99936570307495887,0.9995786431917274,0.99893530499316174,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_3.pt
SVHN,ConvNetBN,9-2,24921,3,9,10,4659,0.99999999999999989,0.99936570307495887,0.9995786431917274,0.99893530499316174,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_3.pt
SVHN,ConvNetBN,9-2,3478,3,9,10,4659,0.99999999999997857,0.99936570307495887,0.9995786431917274,0.99893530499316174,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_3.pt
SVHN,ConvNetBN,9-2,11954,3,9,10,4659,0.99999999999999978,0.99936570307495887,0.9995786431917274,0.99893530499316174,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_3.pt
SVHN,ConvNetBN,9-2,445,3,9,10,4659,0.99999999999999456,0.99936570307495887,0.9995786431917274,0.99893530499316174,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_3.pt
SVHN,ConvNetBN,9-2,23519,4,9,10,4659,0.99999995847753942,0.99833109541394249,0.99920111914674259,0.9974537217825481,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_4.pt
SVHN,ConvNetBN,9-2,14692,4,9,10,4659,0.99999999619996982,0.99833109541394249,0.99920111914674259,0.9974537217825481,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_4.pt
SVHN,ConvNetBN,9-2,21188,4,9,10,4659,0.99999999736290046,0.99833109541394249,0.99933755783194933,0.99759727043649715,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_4.pt
SVHN,ConvNetBN,9-2,606,4,9,10,4659,0.99999999851129284,0.99833109541394249,0.99920116222020272,0.99745374053077596,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_4.pt
SVHN,ConvNetBN,9-2,24675,4,9,10,4659,0.99999995918205198,0.99833109541394249,0.99920123543321882,0.99745372059595139,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_4.pt
SVHN,ConvNetBN,9-2,25983,4,9,10,4659,0.99999995877725756,0.99833109541394249,0.99920132276673568,0.99745384708715923,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_4.pt
SVHN,ConvNetBN,9-2,24921,4,9,10,4659,0.99999995887836912,0.99833109541394249,0.99920111914674259,0.9974537217825481,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_4.pt
SVHN,ConvNetBN,9-2,3478,4,9,10,4659,0.99999999176699361,0.99833109541394249,0.99920142766188358,0.99745402187285248,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_4.pt
SVHN,ConvNetBN,9-2,11954,4,9,10,4659,0.99999999970744791,0.99833109541394249,0.99920111914674259,0.9974537217825481,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_4.pt
SVHN,ConvNetBN,9-2,445,4,9,10,4659,0.99999995908153316,0.99833109541394249,0.99920111914674259,0.9974537217825481,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_4.pt
SVHN,ConvNetBN,9-2,23519,5,9,10,4659,0.99999999999935985,0.99910172826491639,0.99950565337442754,0.99854057933051477,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_5.pt
SVHN,ConvNetBN,9-2,14692,5,9,10,4659,0.99999999999962741,0.99910172826491639,0.99950565337442754,0.99854057933051477,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_5.pt
SVHN,ConvNetBN,9-2,21188,5,9,10,4659,0.99999999921033167,0.99910172826491639,0.99951097893905849,0.99854592803378139,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_5.pt
SVHN,ConvNetBN,9-2,606,5,9,10,4659,0.99999999849598797,0.99910172826491639,0.99950565337442754,0.99854057933051477,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_5.pt
SVHN,ConvNetBN,9-2,24675,5,9,10,4659,0.99999999999864975,0.99910172826491639,0.99950565325576779,0.99854057944917451,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_5.pt
SVHN,ConvNetBN,9-2,25983,5,9,10,4659,0.99999999999994227,0.99910172826491639,0.99950565337442754,0.99854057933051477,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_5.pt
SVHN,ConvNetBN,9-2,24921,5,9,10,4659,0.99999999999979527,0.99910172826491639,0.99950565337442754,0.99854057933051477,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_5.pt
SVHN,ConvNetBN,9-2,3478,5,9,10,4659,0.99999999999999967,0.99910172826491639,0.99950565337442754,0.99854057933051477,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_5.pt
SVHN,ConvNetBN,9-2,11954,5,9,10,4659,0.99999999999999478,0.99910172826491639,0.99950565337442754,0.99854057933051477,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_5.pt
SVHN,ConvNetBN,9-2,445,5,9,10,4659,0.99999999999357025,0.99910172826491639,0.99950565337442754,0.99854057933051477,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_5.pt
SVHN,ConvNetBN,9-2,23519,6,9,10,4659,0.99999999957654129,0.99850081077957031,0.99903248987307058,0.99748598166826052,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_6.pt
SVHN,ConvNetBN,9-2,14692,6,9,10,4659,0.99999999990164556,0.99850081077957031,0.99903195780311216,0.99748551462380097,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_6.pt
SVHN,ConvNetBN,9-2,21188,6,9,10,4659,0.99999999987995658,0.99850081077957031,0.9990336180892091,0.99748695764404294,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/SVHN_ConvNetBN_60ep_lr0.1_bs128_seed42/net_6.pt
