dataset,model,class_pair,target_idx,selector,selector_label,poison_rho,train_set_size,candidate_count,requested_m,candidate_fraction,budget_valid,invalid_reason,overlap,overlap_at_m,jaccard_at_m,spearman_exact_top_m,spearman_selected_union,random_expected_overlap_at_m
CIFAR10,ResNet20BN,dog-bird,5324,product_neg_MRA_high,Product (-M)RA · high first,0.04,50000,5000,2000,0.4,True,,0,0.0,0.0,-0.9376762009190502,-0.9914433811837853,0.4
CIFAR10,ResNet20BN,dog-bird,5324,product_neg_MRA_low,Product (-M)RA · low first,0.04,50000,5000,2000,0.4,True,,1912,0.956,0.9157088122605364,0.9376762009190502,0.9381842003072199,0.4
CIFAR10,ResNet20BN,dog-bird,4630,beta0,GRAFT (\beta=0),0.001,50000,5000,50,0.01,True,,0,0.0,0.0,-0.0041776710684273705,-0.7652085208520851,0.01
CIFAR10,ResNet20BN,dog-bird,4630,beta1,GRAFT+ (\beta=1),0.001,50000,5000,50,0.01,True,,36,0.72,0.5625,0.7328211284513805,0.5869047619047618,0.01
CIFAR10,ResNet20BN,dog-bird,4630,A,Backbone alignment A,0.001,50000,5000,50,0.01,True,,49,0.98,0.9607843137254902,0.9993277310924369,0.9991855203619908,0.01
CIFAR10,ResNet20BN,dog-bird,4630,product_neg_MRA_high,Product (-M)RA · high first,0.001,50000,5000,50,0.01,True,,0,0.0,0.0,-0.45210084033613446,-0.8664681586224519,0.01
CIFAR10,ResNet20BN,dog-bird,4630,product_neg_MRA_low,Product (-M)RA · low first,0.001,50000,5000,50,0.01,True,,27,0.54,0.3698630136986301,0.45210084033613446,0.02076391459953104,0.01
CIFAR10,ResNet20BN,dog-bird,4630,beta0,GRAFT (\beta=0),0.002,50000,5000,100,0.02,True,,4,0.04,0.02040816326530612,-0.10185418541854185,-0.7579979121676005,0.02
CIFAR10,ResNet20BN,dog-bird,4630,beta1,GRAFT+ (\beta=1),0.002,50000,5000,100,0.02,True,,72,0.72,0.5625,0.7323372337233723,0.5462884544955136,0.02
CIFAR10,ResNet20BN,dog-bird,4630,A,Backbone alignment A,0.002,50000,5000,100,0.02,True,,100,1.0,1.0,0.9995799579957995,0.9995799579957995,0.02
CIFAR10,ResNet20BN,dog-bird,4630,product_neg_MRA_high,Product (-M)RA · high first,0.002,50000,5000,100,0.02,True,,0,0.0,0.0,-0.5908430843084308,-0.8828458276685057,0.02
CIFAR10,ResNet20BN,dog-bird,4630,product_neg_MRA_low,Product (-M)RA · low first,0.002,50000,5000,100,0.02,True,,60,0.6,0.42857142857142855,0.5908430843084308,0.24303426559664126,0.02
CIFAR10,ResNet20BN,dog-bird,4630,beta0,GRAFT (\beta=0),0.005,50000,5000,250,0.05,True,,14,0.056,0.02880658436213992,-0.05265377046032736,-0.7182557099320789,0.05
CIFAR10,ResNet20BN,dog-bird,4630,beta1,GRAFT+ (\beta=1),0.005,50000,5000,250,0.05,True,,172,0.688,0.524390243902439,0.6934617193875101,0.47092398087194404,0.05
CIFAR10,ResNet20BN,dog-bird,4630,A,Backbone alignment A,0.005,50000,5000,250,0.05,True,,249,0.996,0.9920318725099602,0.9998156770508329,0.9998133181559478,0.05
CIFAR10,ResNet20BN,dog-bird,4630,product_neg_MRA_high,Product (-M)RA · high first,0.005,50000,5000,250,0.05,True,,0,0.0,0.0,-0.5939357749723995,-0.919821532633896,0.05
CIFAR10,ResNet20BN,dog-bird,4630,product_neg_MRA_low,Product (-M)RA · low first,0.005,50000,5000,250,0.05,True,,178,0.712,0.5527950310559007,0.5939357749723995,0.39192365070239477,0.05
CIFAR10,ResNet20BN,dog-bird,4630,beta0,GRAFT (\beta=0),0.01,50000,5000,500,0.1,True,,47,0.094,0.04931794333683106,-0.1735443101772407,-0.7003410463553851,0.1
CIFAR10,ResNet20BN,dog-bird,4630,beta1,GRAFT+ (\beta=1),0.01,50000,5000,500,0.1,True,,361,0.722,0.564945226917058,0.6813886455545821,0.5111106358632465,0.1
CIFAR10,ResNet20BN,dog-bird,4630,A,Backbone alignment A,0.01,50000,5000,500,0.1,True,,500,1.0,1.0,0.9999396157584631,0.9999396157584631,0.1
CIFAR10,ResNet20BN,dog-bird,4630,product_neg_MRA_high,Product (-M)RA · high first,0.01,50000,5000,500,0.1,True,,0,0.0,0.0,-0.684939699758799,-0.9566844060473881,0.1
CIFAR10,ResNet20BN,dog-bird,4630,product_neg_MRA_low,Product (-M)RA · low first,0.01,50000,5000,500,0.1,True,,422,0.844,0.7301038062283737,0.684939699758799,0.6452827487175115,0.1
CIFAR10,ResNet20BN,dog-bird,4630,beta0,GRAFT (\beta=0),0.02,50000,5000,1000,0.2,True,,252,0.252,0.14416475972540047,-0.08236424236424238,-0.5869151734514888,0.2
CIFAR10,ResNet20BN,dog-bird,4630,beta1,GRAFT+ (\beta=1),0.02,50000,5000,1000,0.2,True,,694,0.694,0.5313935681470138,0.7245533685533686,0.5259488107636515,0.2
CIFAR10,ResNet20BN,dog-bird,4630,A,Backbone alignment A,0.02,50000,5000,1000,0.2,True,,999,0.999,0.998001998001998,0.9999741249740475,0.9999741785160172,0.2
CIFAR10,ResNet20BN,dog-bird,4630,product_neg_MRA_high,Product (-M)RA · high first,0.02,50000,5000,1000,0.2,True,,0,0.0,0.0,-0.8362731562731563,-0.9786840503794338,0.2
CIFAR10,ResNet20BN,dog-bird,4630,product_neg_MRA_low,Product (-M)RA · low first,0.02,50000,5000,1000,0.2,True,,892,0.892,0.8050541516245487,0.8362731562731563,0.8277790847428289,0.2
CIFAR10,ResNet20BN,dog-bird,4630,beta0,GRAFT (\beta=0),0.04,50000,5000,2000,0.4,True,,1041,0.5205,0.35180804325785736,-0.06609305102326275,-0.3236122277006929,0.4
CIFAR10,ResNet20BN,dog-bird,4630,beta1,GRAFT+ (\beta=1),0.04,50000,5000,2000,0.4,True,,1498,0.749,0.5987210231814548,0.6804000471000118,0.5205450417167171,0.4
CIFAR10,ResNet20BN,dog-bird,4630,A,Backbone alignment A,0.04,50000,5000,2000,0.4,True,,1998,0.999,0.998001998001998,0.9999898791224585,0.999989873532247,0.4
CIFAR10,ResNet20BN,dog-bird,4630,product_neg_MRA_high,Product (-M)RA · high first,0.04,50000,5000,2000,0.4,True,,0,0.0,0.0,-0.9271392742848185,-0.9901910873752402,0.4
CIFAR10,ResNet20BN,dog-bird,4630,product_neg_MRA_low,Product (-M)RA · low first,0.04,50000,5000,2000,0.4,True,,1901,0.9505,0.9056693663649357,0.9271392742848185,0.9296883563614691,0.4
CIFAR10,ResNet20BN,dog-bird,833,beta0,GRAFT (\beta=0),0.001,50000,5000,50,0.01,True,,0,0.0,0.0,0.022040816326530613,-0.7629402940294029,0.01
CIFAR10,ResNet20BN,dog-bird,833,beta1,GRAFT+ (\beta=1),0.001,50000,5000,50,0.01,True,,39,0.78,0.639344262295082,0.6932533013205282,0.6226335272342675,0.01
CIFAR10,ResNet20BN,dog-bird,833,A,Backbone alignment A,0.001,50000,5000,50,0.01,True,,50,1.0,1.0,0.9989435774309724,0.9989435774309724,0.01
CIFAR10,ResNet20BN,dog-bird,833,product_neg_MRA_high,Product (-M)RA · high first,0.001,50000,5000,50,0.01,True,,0,0.0,0.0,-0.4242496998799519,-0.8585212549109659,0.01
CIFAR10,ResNet20BN,dog-bird,833,product_neg_MRA_low,Product (-M)RA · low first,0.001,50000,5000,50,0.01,True,,29,0.58,0.4084507042253521,0.4242496998799519,0.09235412474849093,0.01
CIFAR10,ResNet20BN,dog-bird,833,beta0,GRAFT (\beta=0),0.002,50000,5000,100,0.02,True,,2,0.02,0.010101010101010102,-0.060618061806180616,-0.7466891448474491,0.02
CIFAR10,ResNet20BN,dog-bird,833,beta1,GRAFT+ (\beta=1),0.002,50000,5000,100,0.02,True,,76,0.76,0.6129032258064516,0.7613081308130812,0.6346561762391817,0.02
CIFAR10,ResNet20BN,dog-bird,833,A,Backbone alignment A,0.002,50000,5000,100,0.02,True,,99,0.99,0.9801980198019802,0.9993759375937593,0.9993826441467675,0.02
CIFAR10,ResNet20BN,dog-bird,833,product_neg_MRA_high,Product (-M)RA · high first,0.002,50000,5000,100,0.02,True,,0,0.0,0.0,-0.5271527152715271,-0.8722375592935807,0.02
CIFAR10,ResNet20BN,dog-bird,833,product_neg_MRA_low,Product (-M)RA · low first,0.002,50000,5000,100,0.02,True,,62,0.62,0.4492753623188406,0.5271527152715271,0.20887967506033253,0.02
CIFAR10,ResNet20BN,dog-bird,833,beta0,GRAFT (\beta=0),0.005,50000,5000,250,0.05,True,,10,0.04,0.02040816326530612,-0.046130274084385345,-0.7177010401576697,0.05
CIFAR10,ResNet20BN,dog-bird,833,beta1,GRAFT+ (\beta=1),0.005,50000,5000,250,0.05,True,,173,0.692,0.5290519877675841,0.7704795276724428,0.5678106986506911,0.05
CIFAR10,ResNet20BN,dog-bird,833,A,Backbone alignment A,0.005,50000,5000,250,0.05,True,,250,1.0,1.0,0.9998525416406663,0.9998525416406663,0.05
CIFAR10,ResNet20BN,dog-bird,833,product_neg_MRA_high,Product (-M)RA · high first,0.005,50000,5000,250,0.05,True,,0,0.0,0.0,-0.6396317381078097,-0.9261164469466816,0.05
CIFAR10,ResNet20BN,dog-bird,833,product_neg_MRA_low,Product (-M)RA · low first,0.005,50000,5000,250,0.05,True,,179,0.716,0.557632398753894,0.6396317381078097,0.42218465199976785,0.05
CIFAR10,ResNet20BN,dog-bird,833,beta0,GRAFT (\beta=0),0.01,50000,5000,500,0.1,True,,44,0.088,0.04602510460251046,-0.14520864483457935,-0.70322020328071,0.1
CIFAR10,ResNet20BN,dog-bird,833,beta1,GRAFT+ (\beta=1),0.01,50000,5000,500,0.1,True,,352,0.704,0.5432098765432098,0.7255533342133368,0.516558056926904,0.1
CIFAR10,ResNet20BN,dog-bird,833,A,Backbone alignment A,0.01,50000,5000,500,0.1,True,,500,1.0,1.0,0.999941631766527,0.999941631766527,0.1
CIFAR10,ResNet20BN,dog-bird,833,product_neg_MRA_high,Product (-M)RA · high first,0.01,50000,5000,500,0.1,True,,0,0.0,0.0,-0.6777543590174361,-0.9557797321670726,0.1
CIFAR10,ResNet20BN,dog-bird,833,product_neg_MRA_low,Product (-M)RA · low first,0.01,50000,5000,500,0.1,True,,408,0.816,0.6891891891891891,0.6777543590174361,0.6103100793845608,0.1
CIFAR10,ResNet20BN,dog-bird,833,beta0,GRAFT (\beta=0),0.02,50000,5000,1000,0.2,True,,228,0.228,0.12866817155756208,-0.13975971175971175,-0.5973456539878076,0.2
CIFAR10,ResNet20BN,dog-bird,833,beta1,GRAFT+ (\beta=1),0.02,50000,5000,1000,0.2,True,,727,0.727,0.5710919088766693,0.7226206826206826,0.5370730642897965,0.2
CIFAR10,ResNet20BN,dog-bird,833,A,Backbone alignment A,0.02,50000,5000,1000,0.2,True,,999,0.999,0.998001998001998,0.9999623559623558,0.9999624567049717,0.2
CIFAR10,ResNet20BN,dog-bird,833,product_neg_MRA_high,Product (-M)RA · high first,0.02,50000,5000,1000,0.2,True,,0,0.0,0.0,-0.8077960957960959,-0.9750425354784035,0.2
CIFAR10,ResNet20BN,dog-bird,833,product_neg_MRA_low,Product (-M)RA · low first,0.02,50000,5000,1000,0.2,True,,892,0.892,0.8050541516245487,0.8077960957960959,0.791538518589035,0.2
CIFAR10,ResNet20BN,dog-bird,833,beta0,GRAFT (\beta=0),0.04,50000,5000,2000,0.4,True,,957,0.4785,0.3144922773578705,-0.07928204732051183,-0.3763804427931288,0.4
CIFAR10,ResNet20BN,dog-bird,833,beta1,GRAFT+ (\beta=1),0.04,50000,5000,2000,0.4,True,,1491,0.7455,0.5942606616181746,0.7071974217993554,0.5487039756250341,0.4
CIFAR10,ResNet20BN,dog-bird,833,A,Backbone alignment A,0.04,50000,5000,2000,0.4,True,,1998,0.999,0.998001998001998,0.9999875233718764,0.9999875038976759,0.4
CIFAR10,ResNet20BN,dog-bird,833,product_neg_MRA_high,Product (-M)RA · high first,0.04,50000,5000,2000,0.4,True,,0,0.0,0.0,-0.9162449650612411,-0.9887493347179299,0.4
CIFAR10,ResNet20BN,dog-bird,833,product_neg_MRA_low,Product (-M)RA · low first,0.04,50000,5000,2000,0.4,True,,1890,0.945,0.8957345971563981,0.9162449650612411,0.9148867421328755,0.4
CIFAR10,ResNet20BN,dog-bird,2065,beta0,GRAFT (\beta=0),0.001,50000,5000,50,0.01,True,,1,0.02,0.010101010101010102,0.09003601440576231,-0.7447000618429189,0.01
CIFAR10,ResNet20BN,dog-bird,2065,beta1,GRAFT+ (\beta=1),0.001,50000,5000,50,0.01,True,,40,0.8,0.6666666666666666,0.7504921968787513,0.6318421783828841,0.01
CIFAR10,ResNet20BN,dog-bird,2065,A,Backbone alignment A,0.001,50000,5000,50,0.01,True,,50,1.0,1.0,0.9995198079231692,0.9995198079231692,0.01
CIFAR10,ResNet20BN,dog-bird,2065,product_neg_MRA_high,Product (-M)RA · high first,0.001,50000,5000,50,0.01,True,,0,0.0,0.0,-0.571188475390156,-0.9001262355208363,0.01
CIFAR10,ResNet20BN,dog-bird,2065,product_neg_MRA_low,Product (-M)RA · low first,0.001,50000,5000,50,0.01,True,,36,0.72,0.5625,0.571188475390156,0.3138736263736263,0.01
CIFAR10,ResNet20BN,dog-bird,2065,beta0,GRAFT (\beta=0),0.002,50000,5000,100,0.02,True,,2,0.02,0.010101010101010102,0.004032403240324032,-0.7347188179012273,0.02
CIFAR10,ResNet20BN,dog-bird,2065,beta1,GRAFT+ (\beta=1),0.002,50000,5000,100,0.02,True,,69,0.69,0.5267175572519084,0.784206420642064,0.5679122404313244,0.02
CIFAR10,ResNet20BN,dog-bird,2065,A,Backbone alignment A,0.002,50000,5000,100,0.02,True,,100,1.0,1.0,0.9996279627962795,0.9996279627962795,0.02
CIFAR10,ResNet20BN,dog-bird,2065,product_neg_MRA_high,Product (-M)RA · high first,0.002,50000,5000,100,0.02,True,,0,0.0,0.0,-0.6858685868586858,-0.9044324498905306,0.02
CIFAR10,ResNet20BN,dog-bird,2065,product_neg_MRA_low,Product (-M)RA · low first,0.002,50000,5000,100,0.02,True,,69,0.69,0.5267175572519084,0.6858685868586858,0.47033043292585275,0.02
CIFAR10,ResNet20BN,dog-bird,2065,beta0,GRAFT (\beta=0),0.005,50000,5000,250,0.05,True,,29,0.116,0.06157112526539278,-0.08579580473287572,-0.6786252098832923,0.05
CIFAR10,ResNet20BN,dog-bird,2065,beta1,GRAFT+ (\beta=1),0.005,50000,5000,250,0.05,True,,179,0.716,0.557632398753894,0.696355589689435,0.5353104864456958,0.05
CIFAR10,ResNet20BN,dog-bird,2065,A,Backbone alignment A,0.005,50000,5000,250,0.05,True,,250,1.0,1.0,0.9997719003504055,0.9997719003504055,0.05
CIFAR10,ResNet20BN,dog-bird,2065,product_neg_MRA_high,Product (-M)RA · high first,0.005,50000,5000,250,0.05,True,,0,0.0,0.0,-0.6533876062016991,-0.9223914437019717,0.05
CIFAR10,ResNet20BN,dog-bird,2065,product_neg_MRA_low,Product (-M)RA · low first,0.005,50000,5000,250,0.05,True,,205,0.82,0.6949152542372882,0.6533876062016991,0.6012396346536784,0.05
CIFAR10,ResNet20BN,dog-bird,2065,beta0,GRAFT (\beta=0),0.01,50000,5000,500,0.1,True,,96,0.192,0.10619469026548672,0.023484861939447755,-0.5942601894335819,0.1
CIFAR10,ResNet20BN,dog-bird,2065,beta1,GRAFT+ (\beta=1),0.01,50000,5000,500,0.1,True,,346,0.692,0.5290519877675841,0.7197181428725714,0.48272654763358996,0.1
CIFAR10,ResNet20BN,dog-bird,2065,A,Backbone alignment A,0.01,50000,5000,500,0.1,True,,499,0.998,0.9960079840319361,0.9998975675902703,0.9998980843094688,0.1
CIFAR10,ResNet20BN,dog-bird,2065,product_neg_MRA_high,Product (-M)RA · high first,0.01,50000,5000,500,0.1,True,,0,0.0,0.0,-0.7844272977091908,-0.9674497350083189,0.1
CIFAR10,ResNet20BN,dog-bird,2065,product_neg_MRA_low,Product (-M)RA · low first,0.01,50000,5000,500,0.1,True,,431,0.862,0.7574692442882249,0.7844272977091908,0.760379686313236,0.1
CIFAR10,ResNet20BN,dog-bird,2065,beta0,GRAFT (\beta=0),0.02,50000,5000,1000,0.2,True,,342,0.342,0.20627261761158022,0.01544003144003144,-0.4466686469901366,0.2
CIFAR10,ResNet20BN,dog-bird,2065,beta1,GRAFT+ (\beta=1),0.02,50000,5000,1000,0.2,True,,683,0.683,0.5186028853454822,0.6828559308559309,0.4556640658304485,0.2
CIFAR10,ResNet20BN,dog-bird,2065,A,Backbone alignment A,0.02,50000,5000,1000,0.2,True,,999,0.999,0.998001998001998,0.9999326919326921,0.9999328097052648,0.2
CIFAR10,ResNet20BN,dog-bird,2065,product_neg_MRA_high,Product (-M)RA · high first,0.02,50000,5000,1000,0.2,True,,0,0.0,0.0,-0.8712659352659353,-0.9824160734828267,0.2
CIFAR10,ResNet20BN,dog-bird,2065,product_neg_MRA_low,Product (-M)RA · low first,0.02,50000,5000,1000,0.2,True,,913,0.913,0.8399264029438822,0.8712659352659353,0.865485634880747,0.2
CIFAR10,ResNet20BN,dog-bird,2065,beta0,GRAFT (\beta=0),0.04,50000,5000,2000,0.4,True,,1152,0.576,0.4044943820224719,0.10965396641349161,-0.1570178876820404,0.4
CIFAR10,ResNet20BN,dog-bird,2065,beta1,GRAFT+ (\beta=1),0.04,50000,5000,2000,0.4,True,,1461,0.7305,0.5754233950374164,0.6719883029970758,0.49241754945883615,0.4
CIFAR10,ResNet20BN,dog-bird,2065,A,Backbone alignment A,0.04,50000,5000,2000,0.4,True,,1998,0.999,0.998001998001998,0.9999643232410271,0.9999642431189476,0.4
CIFAR10,ResNet20BN,dog-bird,2065,product_neg_MRA_high,Product (-M)RA · high first,0.04,50000,5000,2000,0.4,True,,0,0.0,0.0,-0.9456980574245143,-0.992386010941853,0.4
CIFAR10,ResNet20BN,dog-bird,2065,product_neg_MRA_low,Product (-M)RA · low first,0.04,50000,5000,2000,0.4,True,,1909,0.9545,0.912960306073649,0.9456980574245143,0.945651547622068,0.4
CIFAR10,ResNet20BN,dog-bird,7056,beta0,GRAFT (\beta=0),0.001,50000,5000,50,0.01,True,,2,0.04,0.02040816326530612,-0.1264345738295318,-0.7217706201505906,0.01
CIFAR10,ResNet20BN,dog-bird,7056,beta1,GRAFT+ (\beta=1),0.001,50000,5000,50,0.01,True,,40,0.8,0.6666666666666666,0.5935654261704681,0.5776604612392332,0.01
CIFAR10,ResNet20BN,dog-bird,7056,A,Backbone alignment A,0.001,50000,5000,50,0.01,True,,50,1.0,1.0,0.9998079231692677,0.9998079231692677,0.01
CIFAR10,ResNet20BN,dog-bird,7056,product_neg_MRA_high,Product (-M)RA · high first,0.001,50000,5000,50,0.01,True,,0,0.0,0.0,-0.27385354141656665,-0.8384301832900808,0.01
CIFAR10,ResNet20BN,dog-bird,7056,product_neg_MRA_low,Product (-M)RA · low first,0.001,50000,5000,50,0.01,True,,29,0.58,0.4084507042253521,0.27385354141656665,-0.024815560026827627,0.01
CIFAR10,ResNet20BN,dog-bird,7056,beta0,GRAFT (\beta=0),0.002,50000,5000,100,0.02,True,,3,0.03,0.015228426395939087,0.010225022502250224,-0.7363121529183894,0.02
CIFAR10,ResNet20BN,dog-bird,7056,beta1,GRAFT+ (\beta=1),0.002,50000,5000,100,0.02,True,,76,0.76,0.6129032258064516,0.8154335433543354,0.668575924468922,0.02
CIFAR10,ResNet20BN,dog-bird,7056,A,Backbone alignment A,0.002,50000,5000,100,0.02,True,,99,0.99,0.9801980198019802,0.9997119711971196,0.9996971461852067,0.02
CIFAR10,ResNet20BN,dog-bird,7056,product_neg_MRA_high,Product (-M)RA · high first,0.002,50000,5000,100,0.02,True,,0,0.0,0.0,-0.5564116411641163,-0.8761471335355403,0.02
CIFAR10,ResNet20BN,dog-bird,7056,product_neg_MRA_low,Product (-M)RA · low first,0.002,50000,5000,100,0.02,True,,64,0.64,0.47058823529411764,0.5564116411641163,0.25631410715137637,0.02
CIFAR10,ResNet20BN,dog-bird,7056,beta0,GRAFT (\beta=0),0.005,50000,5000,250,0.05,True,,19,0.076,0.0395010395010395,-0.03581356501704027,-0.6936547303767221,0.05
CIFAR10,ResNet20BN,dog-bird,7056,beta1,GRAFT+ (\beta=1),0.005,50000,5000,250,0.05,True,,182,0.728,0.5723270440251572,0.7503875582009312,0.5751861314420194,0.05
CIFAR10,ResNet20BN,dog-bird,7056,A,Backbone alignment A,0.005,50000,5000,250,0.05,True,,248,0.992,0.9841269841269841,0.9998417894686316,0.9998140320329824,0.05
CIFAR10,ResNet20BN,dog-bird,7056,product_neg_MRA_high,Product (-M)RA · high first,0.005,50000,5000,250,0.05,True,,0,0.0,0.0,-0.6489408150530408,-0.9273974117728837,0.05
CIFAR10,ResNet20BN,dog-bird,7056,product_neg_MRA_low,Product (-M)RA · low first,0.005,50000,5000,250,0.05,True,,183,0.732,0.5772870662460567,0.6489408150530408,0.5080465373143098,0.05
CIFAR10,ResNet20BN,dog-bird,7056,beta0,GRAFT (\beta=0),0.01,50000,5000,500,0.1,True,,72,0.144,0.07758620689655173,-0.056492673970695885,-0.6531048789461905,0.1
CIFAR10,ResNet20BN,dog-bird,7056,beta1,GRAFT+ (\beta=1),0.01,50000,5000,500,0.1,True,,352,0.704,0.5432098765432098,0.7361769287077148,0.5195645272925026,0.1
CIFAR10,ResNet20BN,dog-bird,7056,A,Backbone alignment A,0.01,50000,5000,500,0.1,True,,500,1.0,1.0,0.9999200316801268,0.9999200316801268,0.1
CIFAR10,ResNet20BN,dog-bird,7056,product_neg_MRA_high,Product (-M)RA · high first,0.01,50000,5000,500,0.1,True,,0,0.0,0.0,-0.7187234828939315,-0.9609622286994135,0.1
CIFAR10,ResNet20BN,dog-bird,7056,product_neg_MRA_low,Product (-M)RA · low first,0.01,50000,5000,500,0.1,True,,417,0.834,0.7152658662092625,0.7187234828939315,0.6534639722708778,0.1
CIFAR10,ResNet20BN,dog-bird,7056,beta0,GRAFT (\beta=0),0.02,50000,5000,1000,0.2,True,,272,0.272,0.1574074074074074,-0.043177027177027184,-0.5194728447326503,0.2
CIFAR10,ResNet20BN,dog-bird,7056,beta1,GRAFT+ (\beta=1),0.02,50000,5000,1000,0.2,True,,722,0.722,0.564945226917058,0.7360677640677641,0.525769220384627,0.2
CIFAR10,ResNet20BN,dog-bird,7056,A,Backbone alignment A,0.02,50000,5000,1000,0.2,True,,999,0.999,0.998001998001998,0.9999562839562841,0.9999563909144746,0.2
CIFAR10,ResNet20BN,dog-bird,7056,product_neg_MRA_high,Product (-M)RA · high first,0.02,50000,5000,1000,0.2,True,,0,0.0,0.0,-0.8330473610473611,-0.9782276274840096,0.2
CIFAR10,ResNet20BN,dog-bird,7056,product_neg_MRA_low,Product (-M)RA · low first,0.02,50000,5000,1000,0.2,True,,883,0.883,0.7905102954341987,0.8330473610473611,0.8074596553552683,0.2
CIFAR10,ResNet20BN,dog-bird,7056,beta0,GRAFT (\beta=0),0.04,50000,5000,2000,0.4,True,,1015,0.5075,0.34003350083752093,0.006920866730216683,-0.2846789433990486,0.4
CIFAR10,ResNet20BN,dog-bird,7056,beta1,GRAFT+ (\beta=1),0.04,50000,5000,2000,0.4,True,,1494,0.747,0.596169193934557,0.717873339968335,0.551362303084851,0.4
CIFAR10,ResNet20BN,dog-bird,7056,A,Backbone alignment A,0.04,50000,5000,2000,0.4,True,,2000,1.0,1.0,0.9999844416210929,0.9999844416210929,0.4
CIFAR10,ResNet20BN,dog-bird,7056,product_neg_MRA_high,Product (-M)RA · high first,0.04,50000,5000,2000,0.4,True,,0,0.0,0.0,-0.9222647515661879,-0.9894720123176518,0.4
CIFAR10,ResNet20BN,dog-bird,7056,product_neg_MRA_low,Product (-M)RA · low first,0.04,50000,5000,2000,0.4,True,,1901,0.9505,0.9056693663649357,0.9222647515661879,0.9235593961625922,0.4
CIFAR10,ResNet20BN,dog-bird,9059,beta0,GRAFT (\beta=0),0.001,50000,5000,50,0.01,True,,0,0.0,0.0,-0.07274909963985594,-0.7455385538553854,0.01
CIFAR10,ResNet20BN,dog-bird,9059,beta1,GRAFT+ (\beta=1),0.001,50000,5000,50,0.01,True,,37,0.74,0.5873015873015873,0.7243697478991596,0.6137672811059909,0.01
CIFAR10,ResNet20BN,dog-bird,9059,A,Backbone alignment A,0.001,50000,5000,50,0.01,True,,50,1.0,1.0,0.9993277310924369,0.9993277310924369,0.01
CIFAR10,ResNet20BN,dog-bird,9059,product_neg_MRA_high,Product (-M)RA · high first,0.001,50000,5000,50,0.01,True,,0,0.0,0.0,-0.44691476590636253,-0.8615490281565142,0.01
CIFAR10,ResNet20BN,dog-bird,9059,product_neg_MRA_low,Product (-M)RA · low first,0.001,50000,5000,50,0.01,True,,29,0.58,0.4084507042253521,0.44691476590636253,-0.015459423205902078,0.01
CIFAR10,ResNet20BN,dog-bird,9059,beta0,GRAFT (\beta=0),0.002,50000,5000,100,0.02,True,,3,0.03,0.015228426395939087,-0.19141914191419138,-0.767647991360827,0.02
CIFAR10,ResNet20BN,dog-bird,9059,beta1,GRAFT+ (\beta=1),0.002,50000,5000,100,0.02,True,,75,0.75,0.6,0.765028502850285,0.6659354838709677,0.02
CIFAR10,ResNet20BN,dog-bird,9059,A,Backbone alignment A,0.002,50000,5000,100,0.02,True,,98,0.98,0.9607843137254902,0.9997599759975996,0.9996833492601116,0.02
CIFAR10,ResNet20BN,dog-bird,9059,product_neg_MRA_high,Product (-M)RA · high first,0.002,50000,5000,100,0.02,True,,0,0.0,0.0,-0.41071707170717064,-0.8566794422732816,0.02
