dataset,model,class_pair,target_idx,model_id,margin_group,candidate_count,residual_norm_median,abs_head_interaction_median,abs_backbone_interaction_median
CIFAR10,ConvNetBN,dog-bird,1547,2,29,167,4.1082681700999046e-10,1.9078523483262444e-12,0.0
CIFAR10,ConvNetBN,dog-bird,1547,2,30,166,2.8596711587267065e-12,2.3264742454558174e-15,0.0
CIFAR10,ConvNetBN,dog-bird,1547,3,1,167,0.03161977231502533,1.3450907468795776,11.860107421875
CIFAR10,ConvNetBN,dog-bird,1547,3,2,167,0.015652336180210114,0.6776456832885742,6.30157470703125
CIFAR10,ConvNetBN,dog-bird,1547,3,3,166,0.009963707998394966,0.46728670597076416,5.0635223388671875
CIFAR10,ConvNetBN,dog-bird,1547,3,4,167,0.006948090624064207,0.315360963344574,2.9805908203125
CIFAR10,ConvNetBN,dog-bird,1547,3,5,167,0.0048634884878993034,0.2136400043964386,2.19915771484375
CIFAR10,ConvNetBN,dog-bird,1547,3,6,166,0.0035189882619306445,0.15997878462076187,1.724456787109375
CIFAR10,ConvNetBN,dog-bird,1547,3,7,167,0.0024836992379277945,0.11877298355102539,1.16961669921875
CIFAR10,ConvNetBN,dog-bird,1547,3,8,167,0.0017857409548014402,0.08647742122411728,0.91607666015625
CIFAR10,ConvNetBN,dog-bird,1547,3,9,166,0.0012290217564441264,0.05677567236125469,0.608856201171875
CIFAR10,ConvNetBN,dog-bird,1547,3,10,167,0.0009231477743014693,0.04661256819963455,0.49798583984375
CIFAR10,ConvNetBN,dog-bird,1547,3,11,167,0.0006536722648888826,0.0307978056371212,0.365478515625
CIFAR10,ConvNetBN,dog-bird,1547,3,12,166,0.00046226332779042423,0.023522160947322845,0.248779296875
CIFAR10,ConvNetBN,dog-bird,1547,3,13,167,0.0003243151877541095,0.01624389737844467,0.163818359375
CIFAR10,ConvNetBN,dog-bird,1547,3,14,167,0.00024536289856769145,0.011882868595421314,0.12750244140625
CIFAR10,ConvNetBN,dog-bird,1547,3,15,166,0.00017039632803061977,0.00796016538515687,0.081817626953125
CIFAR10,ConvNetBN,dog-bird,1547,3,16,167,0.00011897168587893248,0.005838679615408182,0.06939697265625
CIFAR10,ConvNetBN,dog-bird,1547,3,17,167,8.070476906141266e-05,0.003958701156079769,0.04327392578125
CIFAR10,ConvNetBN,dog-bird,1547,3,18,166,5.2099050662945956e-05,0.0025275262305513024,0.02899169921875
CIFAR10,ConvNetBN,dog-bird,1547,3,19,167,3.52902861777693e-05,0.001770133269019425,0.0194091796875
CIFAR10,ConvNetBN,dog-bird,1547,3,20,167,2.107784712279681e-05,0.0010343316243961453,0.010986328125
CIFAR10,ConvNetBN,dog-bird,1547,3,21,166,1.256786345038563e-05,0.0006061039748601615,0.00665283203125
CIFAR10,ConvNetBN,dog-bird,1547,3,22,167,6.519944236060837e-06,0.00032243021996691823,0.00372314453125
CIFAR10,ConvNetBN,dog-bird,1547,3,23,167,3.024179932253901e-06,0.00015131499094422907,0.00189208984375
CIFAR10,ConvNetBN,dog-bird,1547,3,24,166,1.2876017763119307e-06,6.619816849706694e-05,0.00079345703125
CIFAR10,ConvNetBN,dog-bird,1547,3,25,167,4.939109885526705e-07,2.4860617486410774e-05,0.000244140625
CIFAR10,ConvNetBN,dog-bird,1547,3,26,167,1.548252726024657e-07,7.77871537138708e-06,0.0001220703125
CIFAR10,ConvNetBN,dog-bird,1547,3,27,166,1.6373167710526104e-08,1.0311531073448066e-09,0.0
CIFAR10,ConvNetBN,dog-bird,1547,3,28,167,2.759076078717726e-09,1.606864918901607e-10,0.0
CIFAR10,ConvNetBN,dog-bird,1547,3,29,167,1.2277227845469696e-10,4.386957810909031e-12,0.0
CIFAR10,ConvNetBN,dog-bird,1547,3,30,166,3.189159141847933e-13,1.9186542240775314e-14,0.0
CIFAR10,ConvNetBN,dog-bird,1547,4,1,167,0.026761570945382118,1.1019442081451416,6.43023681640625
CIFAR10,ConvNetBN,dog-bird,1547,4,2,167,0.013556786812841892,0.5128816962242126,3.5123825073242188
CIFAR10,ConvNetBN,dog-bird,1547,4,3,166,0.008126155007630587,0.3136715888977051,2.201751708984375
CIFAR10,ConvNetBN,dog-bird,1547,4,4,167,0.005130844656378031,0.19368933141231537,1.30889892578125
CIFAR10,ConvNetBN,dog-bird,1547,4,5,167,0.0032387375831604004,0.13020847737789154,0.88665771484375
CIFAR10,ConvNetBN,dog-bird,1547,4,6,166,0.0021918457932770252,0.08664505556225777,0.5698337554931641
CIFAR10,ConvNetBN,dog-bird,1547,4,7,167,0.001554346177726984,0.060840755701065063,0.39727783203125
CIFAR10,ConvNetBN,dog-bird,1547,4,8,167,0.001092579448595643,0.04312814027070999,0.35162353515625
CIFAR10,ConvNetBN,dog-bird,1547,4,9,166,0.0007839111203793436,0.03193030320107937,0.2525653839111328
CIFAR10,ConvNetBN,dog-bird,1547,4,10,167,0.0005600417498499155,0.024238353595137596,0.176055908203125
CIFAR10,ConvNetBN,dog-bird,1547,4,11,167,0.00039236852899193764,0.016583740711212158,0.1280517578125
CIFAR10,ConvNetBN,dog-bird,1547,4,12,166,0.0002459662646288052,0.010481913108378649,0.0825347900390625
CIFAR10,ConvNetBN,dog-bird,1547,4,13,167,0.00017530148033984005,0.0072527360171079636,0.049072265625
CIFAR10,ConvNetBN,dog-bird,1547,4,14,167,0.0001104659095290117,0.004874321632087231,0.033905029296875
CIFAR10,ConvNetBN,dog-bird,1547,4,15,166,7.328768333536573e-05,0.003313453169539571,0.025299072265625
CIFAR10,ConvNetBN,dog-bird,1547,4,16,167,4.828093369724229e-05,0.002146166982129216,0.01611328125
CIFAR10,ConvNetBN,dog-bird,1547,4,17,167,3.2545420253882185e-05,0.0015490128425881267,0.01177978515625
CIFAR10,ConvNetBN,dog-bird,1547,4,18,166,1.9669443645398133e-05,0.0007928740815259516,0.0057830810546875
CIFAR10,ConvNetBN,dog-bird,1547,4,19,167,1.2632970538106747e-05,0.0005551167414523661,0.00433349609375
CIFAR10,ConvNetBN,dog-bird,1547,4,20,167,7.086142431944609e-06,0.0003151883138343692,0.002105712890625
CIFAR10,ConvNetBN,dog-bird,1547,4,21,166,3.87179056815512e-06,0.00017224620387423784,0.001373291015625
CIFAR10,ConvNetBN,dog-bird,1547,4,22,167,1.9678657281474443e-06,8.355721365660429e-05,0.000732421875
CIFAR10,ConvNetBN,dog-bird,1547,4,23,167,8.52610128276865e-07,3.8564579881494865e-05,0.00030517578125
CIFAR10,ConvNetBN,dog-bird,1547,4,24,166,3.158978074679908e-07,1.422270815965021e-05,0.0001220703125
CIFAR10,ConvNetBN,dog-bird,1547,4,25,167,1.3903111550916947e-07,5.6558678807050455e-06,3.0517578125e-05
CIFAR10,ConvNetBN,dog-bird,1547,4,26,167,2.023499057202116e-08,2.604087223634366e-10,0.0
CIFAR10,ConvNetBN,dog-bird,1547,4,27,166,3.505318035834648e-09,1.9844167975513471e-10,0.0
CIFAR10,ConvNetBN,dog-bird,1547,4,28,167,5.164642047361667e-10,2.396509726776408e-11,0.0
CIFAR10,ConvNetBN,dog-bird,1547,4,29,167,2.354386303971001e-11,1.4166717928962291e-12,0.0
CIFAR10,ConvNetBN,dog-bird,1547,4,30,166,5.730801135017932e-14,1.3189705357672754e-15,0.0
CIFAR10,ConvNetBN,dog-bird,4427,0,1,167,0.009828074835240841,0.4416249096393585,1.98333740234375
CIFAR10,ConvNetBN,dog-bird,4427,0,2,167,0.005007910542190075,0.21994243562221527,1.442108154296875
CIFAR10,ConvNetBN,dog-bird,4427,0,3,166,0.003372764214873314,0.14806246012449265,0.818267822265625
CIFAR10,ConvNetBN,dog-bird,4427,0,4,167,0.002146007725968957,0.09892728179693222,0.5479736328125
CIFAR10,ConvNetBN,dog-bird,4427,0,5,167,0.0015442481962963939,0.07035030424594879,0.4290771484375
CIFAR10,ConvNetBN,dog-bird,4427,0,6,166,0.0011760465567931533,0.060235291719436646,0.353912353515625
CIFAR10,ConvNetBN,dog-bird,4427,0,7,167,0.0008472350309602916,0.039859458804130554,0.24127197265625
CIFAR10,ConvNetBN,dog-bird,4427,0,8,167,0.0006319092935882509,0.027915790677070618,0.192718505859375
CIFAR10,ConvNetBN,dog-bird,4427,0,9,166,0.0004778139409609139,0.02297941781580448,0.1612396240234375
CIFAR10,ConvNetBN,dog-bird,4427,0,10,167,0.0003638129273895174,0.01664586365222931,0.10577392578125
CIFAR10,ConvNetBN,dog-bird,4427,0,11,167,0.000274810561677441,0.01384675782173872,0.0908203125
CIFAR10,ConvNetBN,dog-bird,4427,0,12,166,0.00020036721980432048,0.00932228984311223,0.06549072265625
CIFAR10,ConvNetBN,dog-bird,4427,0,13,167,0.00014382871449925005,0.006539388094097376,0.042236328125
CIFAR10,ConvNetBN,dog-bird,4427,0,14,167,0.00010527676931815222,0.005006453488022089,0.031494140625
CIFAR10,ConvNetBN,dog-bird,4427,0,15,166,7.298225318663754e-05,0.0038583348505198956,0.023590087890625
CIFAR10,ConvNetBN,dog-bird,4427,0,16,167,4.98770568810869e-05,0.002307731891050935,0.016021728515625
CIFAR10,ConvNetBN,dog-bird,4427,0,17,167,3.220084909116849e-05,0.0016384850023314357,0.01068115234375
CIFAR10,ConvNetBN,dog-bird,4427,0,18,166,2.1766568352177273e-05,0.0010587344295345247,0.0067596435546875
CIFAR10,ConvNetBN,dog-bird,4427,0,19,167,1.243271617568098e-05,0.0006287426222115755,0.00396728515625
CIFAR10,ConvNetBN,dog-bird,4427,0,20,167,7.401125913020223e-06,0.00035799681791104376,0.00225830078125
CIFAR10,ConvNetBN,dog-bird,4427,0,21,166,3.984641807619482e-06,0.00019426621292950585,0.00128173828125
CIFAR10,ConvNetBN,dog-bird,4427,0,22,167,1.9661238184198737e-06,0.00010271726205246523,0.000640869140625
CIFAR10,ConvNetBN,dog-bird,4427,0,23,167,7.545261837549333e-07,4.2027011659229174e-05,0.000244140625
CIFAR10,ConvNetBN,dog-bird,4427,0,24,166,3.084224005078795e-07,1.4321845355880214e-05,9.918212890625e-05
CIFAR10,ConvNetBN,dog-bird,4427,0,25,167,1.35530044076404e-07,6.141891844890779e-06,3.0517578125e-05
CIFAR10,ConvNetBN,dog-bird,4427,0,26,167,1.7324644829841418e-08,4.5906661805261706e-10,0.0
CIFAR10,ConvNetBN,dog-bird,4427,0,27,166,3.2447018405434846e-09,1.0366263403227549e-10,0.0
CIFAR10,ConvNetBN,dog-bird,4427,0,28,167,4.0749942309403764e-10,4.4099241619521834e-11,0.0
CIFAR10,ConvNetBN,dog-bird,4427,0,29,167,2.87224011935594e-11,1.853623808265037e-12,0.0
CIFAR10,ConvNetBN,dog-bird,4427,0,30,166,3.55318598437189e-14,4.42932776943e-15,0.0
CIFAR10,ConvNetBN,dog-bird,4427,1,1,167,0.0345894992351532,1.2511576414108276,6.374481201171875
CIFAR10,ConvNetBN,dog-bird,4427,1,2,167,0.01699952967464924,0.5805044770240784,3.61962890625
CIFAR10,ConvNetBN,dog-bird,4427,1,3,166,0.009594802744686604,0.34781980514526367,2.3689956665039062
CIFAR10,ConvNetBN,dog-bird,4427,1,4,167,0.0063081830739974976,0.25172966718673706,1.662200927734375
CIFAR10,ConvNetBN,dog-bird,4427,1,5,167,0.004210468381643295,0.15624937415122986,1.05462646484375
CIFAR10,ConvNetBN,dog-bird,4427,1,6,166,0.0029518280643969774,0.1146068200469017,0.6248626708984375
CIFAR10,ConvNetBN,dog-bird,4427,1,7,167,0.002105144551023841,0.07724898308515549,0.514190673828125
CIFAR10,ConvNetBN,dog-bird,4427,1,8,167,0.0014512171037495136,0.05647597089409828,0.38690185546875
CIFAR10,ConvNetBN,dog-bird,4427,1,9,166,0.001018960087094456,0.04011334292590618,0.2597312927246094
CIFAR10,ConvNetBN,dog-bird,4427,1,10,167,0.0007095997571013868,0.02785462886095047,0.16900634765625
CIFAR10,ConvNetBN,dog-bird,4427,1,11,167,0.000538573251105845,0.02058790624141693,0.12286376953125
CIFAR10,ConvNetBN,dog-bird,4427,1,12,166,0.0003619474737206474,0.013719542417675257,0.0830535888671875
CIFAR10,ConvNetBN,dog-bird,4427,1,13,167,0.00024077326816041023,0.01021658256649971,0.07045745849609375
CIFAR10,ConvNetBN,dog-bird,4427,1,14,167,0.00016096372564788908,0.006621106527745724,0.04815673828125
CIFAR10,ConvNetBN,dog-bird,4427,1,15,166,0.00011724547584890388,0.004823524970561266,0.0314483642578125
CIFAR10,ConvNetBN,dog-bird,4427,1,16,167,7.606262806802988e-05,0.003210666123777628,0.019561767578125
CIFAR10,ConvNetBN,dog-bird,4427,1,17,167,5.1751176215475425e-05,0.002158848801627755,0.013275146484375
CIFAR10,ConvNetBN,dog-bird,4427,1,18,166,3.261231722717639e-05,0.0013425173237919807,0.0088653564453125
CIFAR10,ConvNetBN,dog-bird,4427,1,19,167,1.9216875443817116e-05,0.0008558351546525955,0.005340576171875
CIFAR10,ConvNetBN,dog-bird,4427,1,20,167,1.0859524991246872e-05,0.0004736259288620204,0.00323486328125
CIFAR10,ConvNetBN,dog-bird,4427,1,21,166,6.3684383349027485e-06,0.0002723250217968598,0.0017547607421875
CIFAR10,ConvNetBN,dog-bird,4427,1,22,167,3.365669272170635e-06,0.00014438582002185285,0.0010528564453125
CIFAR10,ConvNetBN,dog-bird,4427,1,23,167,1.5675109352741856e-06,6.714629125781357e-05,0.00042724609375
CIFAR10,ConvNetBN,dog-bird,4427,1,24,166,7.045354948331806e-07,2.906409827119205e-05,0.00018310546875
CIFAR10,ConvNetBN,dog-bird,4427,1,25,167,2.938789407380682e-07,1.1564594387891702e-05,6.103515625e-05
CIFAR10,ConvNetBN,dog-bird,4427,1,26,167,4.522953034324928e-08,3.984486340868898e-08,0.0
CIFAR10,ConvNetBN,dog-bird,4427,1,27,166,8.951350327635055e-09,8.614007562801618e-10,0.0
CIFAR10,ConvNetBN,dog-bird,4427,1,28,167,9.877081375009311e-10,3.692225691853679e-11,0.0
CIFAR10,ConvNetBN,dog-bird,4427,1,29,167,4.097795019974981e-11,9.844326959509986e-13,0.0
CIFAR10,ConvNetBN,dog-bird,4427,1,30,166,1.923834897811505e-13,2.049918411693762e-15,0.0
CIFAR10,ConvNetBN,dog-bird,4427,2,1,167,0.0966937467455864,2.9287290573120117,12.593673706054688
CIFAR10,ConvNetBN,dog-bird,4427,2,2,167,0.04677526652812958,1.4242613315582275,5.8996429443359375
CIFAR10,ConvNetBN,dog-bird,4427,2,3,166,0.028639492578804493,0.8213979005813599,3.3105392456054688
CIFAR10,ConvNetBN,dog-bird,4427,2,4,167,0.018836425617337227,0.5956487655639648,2.9529876708984375
CIFAR10,ConvNetBN,dog-bird,4427,2,5,167,0.013129270635545254,0.43620848655700684,1.857147216796875
CIFAR10,ConvNetBN,dog-bird,4427,2,6,166,0.009162434376776218,0.28812457621097565,1.2588376998901367
CIFAR10,ConvNetBN,dog-bird,4427,2,7,167,0.006889537908136845,0.2176632583141327,1.15545654296875
CIFAR10,ConvNetBN,dog-bird,4427,2,8,167,0.005030390806496143,0.16161677241325378,0.64794921875
CIFAR10,ConvNetBN,dog-bird,4427,2,9,166,0.003618637565523386,0.11434940621256828,0.5021476745605469
CIFAR10,ConvNetBN,dog-bird,4427,2,10,167,0.0025818683207035065,0.08411382138729095,0.394500732421875
CIFAR10,ConvNetBN,dog-bird,4427,2,11,167,0.0018394520739093423,0.05957075208425522,0.2572021484375
CIFAR10,ConvNetBN,dog-bird,4427,2,12,166,0.0013372914982028306,0.044123122468590736,0.19995880126953125
CIFAR10,ConvNetBN,dog-bird,4427,2,13,167,0.0009349276660941541,0.03178315982222557,0.132354736328125
CIFAR10,ConvNetBN,dog-bird,4427,2,14,167,0.000690160202793777,0.023620806634426117,0.116485595703125
CIFAR10,ConvNetBN,dog-bird,4427,2,15,166,0.0004680296406149864,0.01595085859298706,0.0629730224609375
CIFAR10,ConvNetBN,dog-bird,4427,2,16,167,0.00032421009382233024,0.010491861030459404,0.0504302978515625
CIFAR10,ConvNetBN,dog-bird,4427,2,17,167,0.00021705303515773267,0.0071401153691112995,0.033050537109375
CIFAR10,ConvNetBN,dog-bird,4427,2,18,166,0.00013808700896333903,0.0048384820111095905,0.021270751953125
CIFAR10,ConvNetBN,dog-bird,4427,2,19,167,8.405000698985532e-05,0.0028438360895961523,0.01397705078125
CIFAR10,ConvNetBN,dog-bird,4427,2,20,167,5.224471533438191e-05,0.0017352922586724162,0.00742340087890625
CIFAR10,ConvNetBN,dog-bird,4427,2,21,166,2.6208170311292633e-05,0.0008428728324361145,0.003604888916015625
CIFAR10,ConvNetBN,dog-bird,4427,2,22,167,1.2448889719962608e-05,0.00044073289609514177,0.001739501953125
CIFAR10,ConvNetBN,dog-bird,4427,2,23,167,6.229656719369814e-06,0.00020587659673765302,0.00070953369140625
CIFAR10,ConvNetBN,dog-bird,4427,2,24,166,2.6613919317242107e-06,8.9896497229347e-05,0.000335693359375
CIFAR10,ConvNetBN,dog-bird,4427,2,25,167,9.206789286508865e-07,3.217122139176354e-05,0.0001068115234375
CIFAR10,ConvNetBN,dog-bird,4427,2,26,167,3.0403356277020066e-07,8.971301213023253e-06,3.0517578125e-05
CIFAR10,ConvNetBN,dog-bird,4427,2,27,166,3.938772863421036e-08,6.519001871652108e-08,1.1920928955078125e-06
CIFAR10,ConvNetBN,dog-bird,4427,2,28,167,6.346453584882283e-09,4.6536988151935077e-10,0.0
CIFAR10,ConvNetBN,dog-bird,4427,2,29,167,4.1082681700999046e-10,2.2475127661736316e-11,0.0
CIFAR10,ConvNetBN,dog-bird,4427,2,30,166,2.8596711587267065e-12,1.1021087878036392e-14,0.0
CIFAR10,ConvNetBN,dog-bird,4427,3,1,167,0.03161977231502533,1.221444010734558,6.0380706787109375
CIFAR10,ConvNetBN,dog-bird,4427,3,2,167,0.015652336180210114,0.6044014692306519,3.301116943359375
CIFAR10,ConvNetBN,dog-bird,4427,3,3,166,0.009963707998394966,0.3758131116628647,2.1951446533203125
CIFAR10,ConvNetBN,dog-bird,4427,3,4,167,0.006948090624064207,0.27083340287208557,1.4859771728515625
CIFAR10,ConvNetBN,dog-bird,4427,3,5,167,0.0048634884878993034,0.19128136336803436,1.09698486328125
CIFAR10,ConvNetBN,dog-bird,4427,3,6,166,0.0035189882619306445,0.13900411874055862,0.9345779418945312
CIFAR10,ConvNetBN,dog-bird,4427,3,7,167,0.0024836992379277945,0.10157445073127747,0.54193115234375
CIFAR10,ConvNetBN,dog-bird,4427,3,8,167,0.0017857409548014402,0.06811276823282242,0.40258026123046875
CIFAR10,ConvNetBN,dog-bird,4427,3,9,166,0.0012290217564441264,0.049028754234313965,0.244293212890625
CIFAR10,ConvNetBN,dog-bird,4427,3,10,167,0.0009231477743014693,0.038724884390830994,0.22247314453125
CIFAR10,ConvNetBN,dog-bird,4427,3,11,167,0.0006536722648888826,0.02616904489696026,0.14862060546875
CIFAR10,ConvNetBN,dog-bird,4427,3,12,166,0.00046226332779042423,0.019304201938211918,0.1272258758544922
CIFAR10,ConvNetBN,dog-bird,4427,3,13,167,0.0003243151877541095,0.013607648201286793,0.077911376953125
CIFAR10,ConvNetBN,dog-bird,4427,3,14,167,0.00024536289856769145,0.009618302807211876,0.055450439453125
CIFAR10,ConvNetBN,dog-bird,4427,3,15,166,0.00017039632803061977,0.0065828426741063595,0.04492950439453125
CIFAR10,ConvNetBN,dog-bird,4427,3,16,167,0.00011897168587893248,0.004910128191113472,0.031005859375
CIFAR10,ConvNetBN,dog-bird,4427,3,17,167,8.070476906141266e-05,0.0032348656095564365,0.01934814453125
CIFAR10,ConvNetBN,dog-bird,4427,3,18,166,5.2099050662945956e-05,0.002096130629070103,0.012939453125
CIFAR10,ConvNetBN,dog-bird,4427,3,19,167,3.52902861777693e-05,0.0014390472788363695,0.010009765625
CIFAR10,ConvNetBN,dog-bird,4427,3,20,167,2.107784712279681e-05,0.0008478102390654385,0.00469970703125
CIFAR10,ConvNetBN,dog-bird,4427,3,21,166,1.256786345038563e-05,0.00049339618999511,0.0030059814453125
CIFAR10,ConvNetBN,dog-bird,4427,3,22,167,6.519944236060837e-06,0.0002750907151494175,0.0017242431640625
CIFAR10,ConvNetBN,dog-bird,4427,3,23,167,3.024179932253901e-06,0.0001168966045952402,0.000732421875
CIFAR10,ConvNetBN,dog-bird,4427,3,24,166,1.2876017763119307e-06,5.293930371408351e-05,0.000335693359375
CIFAR10,ConvNetBN,dog-bird,4427,3,25,167,4.939109885526705e-07,2.0350767954369076e-05,0.0001220703125
CIFAR10,ConvNetBN,dog-bird,4427,3,26,167,1.548252726024657e-07,6.577162821486127e-06,3.0517578125e-05
CIFAR10,ConvNetBN,dog-bird,4427,3,27,166,1.6373167710526104e-08,7.470828677913488e-10,0.0
CIFAR10,ConvNetBN,dog-bird,4427,3,28,167,2.759076078717726e-09,1.782365921521034e-10,0.0
CIFAR10,ConvNetBN,dog-bird,4427,3,29,167,1.2277227845469696e-10,3.2459744527674195e-12,0.0
CIFAR10,ConvNetBN,dog-bird,4427,3,30,166,3.189159141847933e-13,4.422672419805186e-15,0.0
CIFAR10,ConvNetBN,dog-bird,4427,4,1,167,0.026761570945382118,1.080003023147583,8.14971923828125
CIFAR10,ConvNetBN,dog-bird,4427,4,2,167,0.013556786812841892,0.5912792086601257,4.6819915771484375
CIFAR10,ConvNetBN,dog-bird,4427,4,3,166,0.008126155007630587,0.3374588191509247,2.6868896484375
CIFAR10,ConvNetBN,dog-bird,4427,4,4,167,0.005130844656378031,0.20326238870620728,1.545654296875
CIFAR10,ConvNetBN,dog-bird,4427,4,5,167,0.0032387375831604004,0.13323575258255005,1.05279541015625
CIFAR10,ConvNetBN,dog-bird,4427,4,6,166,0.0021918457932770252,0.09870238229632378,0.7966766357421875
CIFAR10,ConvNetBN,dog-bird,4427,4,7,167,0.001554346177726984,0.06466983258724213,0.50433349609375
CIFAR10,ConvNetBN,dog-bird,4427,4,8,167,0.001092579448595643,0.04501373693346977,0.3992919921875
CIFAR10,ConvNetBN,dog-bird,4427,4,9,166,0.0007839111203793436,0.033279409632086754,0.279754638671875
CIFAR10,ConvNetBN,dog-bird,4427,4,10,167,0.0005600417498499155,0.02457323856651783,0.20843505859375
CIFAR10,ConvNetBN,dog-bird,4427,4,11,167,0.00039236852899193764,0.01769678294658661,0.153076171875
CIFAR10,ConvNetBN,dog-bird,4427,4,12,166,0.0002459662646288052,0.010422633495181799,0.09377288818359375
CIFAR10,ConvNetBN,dog-bird,4427,4,13,167,0.00017530148033984005,0.007706179283559322,0.0481719970703125
CIFAR10,ConvNetBN,dog-bird,4427,4,14,167,0.0001104659095290117,0.004985121078789234,0.03863525390625
CIFAR10,ConvNetBN,dog-bird,4427,4,15,166,7.328768333536573e-05,0.003425396978855133,0.024505615234375
CIFAR10,ConvNetBN,dog-bird,4427,4,16,167,4.828093369724229e-05,0.002179856412112713,0.0171661376953125
CIFAR10,ConvNetBN,dog-bird,4427,4,17,167,3.2545420253882185e-05,0.001501315739005804,0.0123291015625
CIFAR10,ConvNetBN,dog-bird,4427,4,18,166,1.9669443645398133e-05,0.0008836323395371437,0.0072174072265625
CIFAR10,ConvNetBN,dog-bird,4427,4,19,167,1.2632970538106747e-05,0.0006038818974047899,0.00408935546875
CIFAR10,ConvNetBN,dog-bird,4427,4,20,167,7.086142431944609e-06,0.00030031747883185744,0.0023193359375
CIFAR10,ConvNetBN,dog-bird,4427,4,21,166,3.87179056815512e-06,0.00017516942898510024,0.0016021728515625
CIFAR10,ConvNetBN,dog-bird,4427,4,22,167,1.9678657281474443e-06,8.262586925411597e-05,0.00067138671875
CIFAR10,ConvNetBN,dog-bird,4427,4,23,167,8.52610128276865e-07,3.947188088204712e-05,0.000274658203125
CIFAR10,ConvNetBN,dog-bird,4427,4,24,166,3.158978074679908e-07,1.4357378859131131e-05,0.0001220703125
CIFAR10,ConvNetBN,dog-bird,4427,4,25,167,1.3903111550916947e-07,5.765690730186179e-06,3.0517578125e-05
CIFAR10,ConvNetBN,dog-bird,4427,4,26,167,2.023499057202116e-08,2.1978782682730014e-10,0.0
CIFAR10,ConvNetBN,dog-bird,4427,4,27,166,3.505318035834648e-09,2.0047528914712842e-10,0.0
CIFAR10,ConvNetBN,dog-bird,4427,4,28,167,5.164642047361667e-10,2.7617274786506663e-11,0.0
CIFAR10,ConvNetBN,dog-bird,4427,4,29,167,2.354386303971001e-11,1.198390453711895e-12,0.0
CIFAR10,ConvNetBN,dog-bird,4427,4,30,166,5.730801135017932e-14,1.0734275957590745e-15,0.0
