dataset,class_pair,target_id,surrogate_id,n_candidates,spearman_neg_margin_residual_dot,margin_source,cache_shard
CIFAR10,dog-bird,4427,29,5000,0.9968381716175271,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_4427/panel_b_surrogate_029.npz
CIFAR10,dog-bird,4427,30,5000,0.9839570035182803,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_4427/panel_b_surrogate_030.npz
CIFAR10,dog-bird,4427,31,5000,0.9960544685540841,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_4427/panel_b_surrogate_031.npz
CIFAR10,dog-bird,4427,32,5000,0.997341045845642,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_4427/panel_b_surrogate_032.npz
CIFAR10,dog-bird,4427,33,5000,0.9966123190564115,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_4427/panel_b_surrogate_033.npz
CIFAR10,dog-bird,4427,34,5000,0.996366896270676,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_4427/panel_b_surrogate_034.npz
CIFAR10,dog-bird,4427,35,5000,0.9966328779852343,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_4427/panel_b_surrogate_035.npz
CIFAR10,dog-bird,4427,36,5000,0.9970805038512204,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_4427/panel_b_surrogate_036.npz
CIFAR10,dog-bird,4427,37,5000,0.9964782478271301,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_4427/panel_b_surrogate_037.npz
CIFAR10,dog-bird,4427,38,5000,0.9966752726670111,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_4427/panel_b_surrogate_038.npz
CIFAR10,dog-bird,4427,39,5000,0.9967642066624907,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_4427/panel_b_surrogate_039.npz
CIFAR10,dog-bird,4427,40,5000,0.9966564993862601,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_4427/panel_b_surrogate_040.npz
CIFAR10,dog-bird,4427,41,5000,0.99666750103454,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_4427/panel_b_surrogate_041.npz
CIFAR10,dog-bird,4427,42,5000,0.9964765935309792,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_4427/panel_b_surrogate_042.npz
CIFAR10,dog-bird,4427,43,5000,0.9966237159609488,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_4427/panel_b_surrogate_043.npz
CIFAR10,dog-bird,4427,44,5000,0.996688920219557,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_4427/panel_b_surrogate_044.npz
CIFAR10,dog-bird,4427,45,5000,0.9962568371622736,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_4427/panel_b_surrogate_045.npz
CIFAR10,dog-bird,4427,46,5000,0.9966599144903968,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_4427/panel_b_surrogate_046.npz
CIFAR10,dog-bird,4427,47,5000,0.9961544237821771,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_4427/panel_b_surrogate_047.npz
CIFAR10,dog-bird,4427,48,5000,0.9966664213706571,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_4427/panel_b_surrogate_048.npz
CIFAR10,dog-bird,4427,49,5000,0.9968417052816684,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_4427/panel_b_surrogate_049.npz
CIFAR10,dog-bird,5859,0,5000,0.9975716272948653,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_000.npz
CIFAR10,dog-bird,5859,1,5000,0.9969149894525255,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_001.npz
CIFAR10,dog-bird,5859,2,5000,0.996787653367429,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_002.npz
CIFAR10,dog-bird,5859,3,5000,0.9962879141154275,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_003.npz
CIFAR10,dog-bird,5859,4,5000,0.9967693917427759,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_004.npz
CIFAR10,dog-bird,5859,5,5000,0.9968111734404471,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_005.npz
CIFAR10,dog-bird,5859,6,5000,0.995825121113005,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_006.npz
CIFAR10,dog-bird,5859,7,5000,0.9971594698063789,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_007.npz
CIFAR10,dog-bird,5859,8,5000,0.9966075070082189,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_008.npz
CIFAR10,dog-bird,5859,9,5000,0.9966248161209929,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_009.npz
CIFAR10,dog-bird,5859,10,5000,0.9967130572125225,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_010.npz
CIFAR10,dog-bird,5859,11,5000,0.9968852702033361,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_011.npz
CIFAR10,dog-bird,5859,12,5000,0.9974698958986744,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_012.npz
CIFAR10,dog-bird,5859,13,5000,0.99691824406873,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_013.npz
CIFAR10,dog-bird,5859,14,5000,0.9963642112465686,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_014.npz
CIFAR10,dog-bird,5859,15,5000,0.9963314981171719,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_015.npz
CIFAR10,dog-bird,5859,16,5000,0.997372577190777,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_016.npz
CIFAR10,dog-bird,5859,17,5000,0.9964070319522814,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_017.npz
CIFAR10,dog-bird,5859,18,5000,0.9954806754032272,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_018.npz
CIFAR10,dog-bird,5859,19,5000,0.9968247835529915,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_019.npz
CIFAR10,dog-bird,5859,20,5000,0.9967469339576434,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_020.npz
CIFAR10,dog-bird,5859,21,5000,0.9966622370184897,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_021.npz
CIFAR10,dog-bird,5859,22,5000,0.9976334865293397,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_022.npz
CIFAR10,dog-bird,5859,23,5000,0.9980197221687414,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_023.npz
CIFAR10,dog-bird,5859,24,5000,0.996899945987998,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_024.npz
CIFAR10,dog-bird,5859,25,5000,0.9957848356472923,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_025.npz
CIFAR10,dog-bird,5859,26,5000,0.9967848734713951,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_026.npz
CIFAR10,dog-bird,5859,27,5000,0.9964458453057485,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_027.npz
CIFAR10,dog-bird,5859,28,5000,0.9963112882684517,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_028.npz
CIFAR10,dog-bird,5859,29,5000,0.9968381716175271,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_029.npz
CIFAR10,dog-bird,5859,30,5000,0.9840186374407457,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_030.npz
CIFAR10,dog-bird,5859,31,5000,0.9971662094625804,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_031.npz
CIFAR10,dog-bird,5859,32,5000,0.9972535339701415,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_032.npz
CIFAR10,dog-bird,5859,33,5000,0.9966122821924099,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_033.npz
CIFAR10,dog-bird,5859,34,5000,0.996403696912148,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_034.npz
CIFAR10,dog-bird,5859,35,5000,0.9966412830735707,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_035.npz
CIFAR10,dog-bird,5859,36,5000,0.9976968997158762,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_036.npz
CIFAR10,dog-bird,5859,37,5000,0.9964967389638697,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_037.npz
CIFAR10,dog-bird,5859,38,5000,0.996706321372253,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_038.npz
CIFAR10,dog-bird,5859,39,5000,0.9968658527625589,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_039.npz
CIFAR10,dog-bird,5859,40,5000,0.9966564792262593,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_040.npz
CIFAR10,dog-bird,5859,41,5000,0.996756441822102,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_041.npz
CIFAR10,dog-bird,5859,42,5000,0.9966068587681929,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_042.npz
CIFAR10,dog-bird,5859,43,5000,0.996624197688968,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_043.npz
CIFAR10,dog-bird,5859,44,5000,0.9967097448283899,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_044.npz
CIFAR10,dog-bird,5859,45,5000,0.9962494542819783,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_045.npz
CIFAR10,dog-bird,5859,46,5000,0.9966634777225393,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_046.npz
CIFAR10,dog-bird,5859,47,5000,0.9961570871102836,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_047.npz
CIFAR10,dog-bird,5859,48,5000,0.9967943392637737,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_048.npz
CIFAR10,dog-bird,5859,49,5000,0.99685174736207,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_5859/panel_b_surrogate_049.npz
CIFAR10,dog-bird,8055,0,5000,0.9964554055862164,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_8055/panel_b_surrogate_000.npz
CIFAR10,dog-bird,8055,1,5000,0.9969121371964114,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_8055/panel_b_surrogate_001.npz
CIFAR10,dog-bird,8055,2,5000,0.996787653367429,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_8055/panel_b_surrogate_002.npz
CIFAR10,dog-bird,8055,3,5000,0.9962336438732554,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_8055/panel_b_surrogate_003.npz
CIFAR10,dog-bird,8055,4,5000,0.996769396926776,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_8055/panel_b_surrogate_004.npz
CIFAR10,dog-bird,8055,5,5000,0.9968109405444378,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_8055/panel_b_surrogate_005.npz
CIFAR10,dog-bird,8055,6,5000,0.9956814293632573,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_8055/panel_b_surrogate_006.npz
CIFAR10,dog-bird,8055,7,5000,0.9968983596839346,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_8055/panel_b_surrogate_007.npz
CIFAR10,dog-bird,8055,8,5000,0.9966075174722193,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_8055/panel_b_surrogate_008.npz
CIFAR10,dog-bird,8055,9,5000,0.9966285472571421,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_8055/panel_b_surrogate_009.npz
CIFAR10,dog-bird,8055,10,5000,0.9967128052125124,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_8055/panel_b_surrogate_010.npz
CIFAR10,dog-bird,8055,11,5000,0.9968859578513636,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_8055/panel_b_surrogate_011.npz
CIFAR10,dog-bird,8055,12,5000,0.9965366918613014,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_8055/panel_b_surrogate_012.npz
CIFAR10,dog-bird,8055,13,5000,0.9969229925169198,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_8055/panel_b_surrogate_013.npz
CIFAR10,dog-bird,8055,14,5000,0.9963543517581742,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_8055/panel_b_surrogate_014.npz
CIFAR10,dog-bird,8055,15,5000,0.9962836208032556,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_8055/panel_b_surrogate_015.npz
CIFAR10,dog-bird,8055,16,5000,0.996214193768386,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_8055/panel_b_surrogate_016.npz
CIFAR10,dog-bird,8055,17,5000,0.9972566807542674,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_8055/panel_b_surrogate_017.npz
CIFAR10,dog-bird,8055,18,5000,0.9954854127154167,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_8055/panel_b_surrogate_018.npz
CIFAR10,dog-bird,8055,19,5000,0.9968126149765048,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_8055/panel_b_surrogate_019.npz
CIFAR10,dog-bird,8055,20,5000,0.9967951233195743,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_8055/panel_b_surrogate_020.npz
CIFAR10,dog-bird,8055,21,5000,0.996652544762102,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_8055/panel_b_surrogate_021.npz
CIFAR10,dog-bird,8055,22,5000,0.9969386824695475,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_8055/panel_b_surrogate_022.npz
CIFAR10,dog-bird,8055,23,5000,0.9965598327343107,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_8055/panel_b_surrogate_023.npz
CIFAR10,dog-bird,8055,24,5000,0.9969036816361474,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_8055/panel_b_surrogate_024.npz
CIFAR10,dog-bird,8055,25,5000,0.9957839235512558,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_8055/panel_b_surrogate_025.npz
CIFAR10,dog-bird,8055,26,5000,0.9967837521913503,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_8055/panel_b_surrogate_026.npz
CIFAR10,dog-bird,8055,27,5000,0.9964072773522049,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_8055/panel_b_surrogate_027.npz
CIFAR10,dog-bird,8055,28,5000,0.9963112804924514,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_8055/panel_b_surrogate_028.npz
CIFAR10,dog-bird,8055,29,5000,0.9968434961617401,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_8055/panel_b_surrogate_029.npz
CIFAR10,dog-bird,8055,30,5000,0.9876597836663915,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_8055/panel_b_surrogate_030.npz
CIFAR10,dog-bird,8055,31,5000,0.9966150849605222,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_8055/panel_b_surrogate_031.npz
CIFAR10,dog-bird,8055,32,5000,0.9972537960501521,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_8055/panel_b_surrogate_032.npz
CIFAR10,dog-bird,8055,33,5000,0.9966127278244278,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_8055/panel_b_surrogate_033.npz
CIFAR10,dog-bird,8055,34,5000,0.9963673913426958,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_8055/panel_b_surrogate_034.npz
CIFAR10,dog-bird,8055,35,5000,0.9966328906572348,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/dog-bird/target_8055/panel_b_surrogate_035.npz
