target_index,attack,selection,restart,step,iteration,objective,normalized_objective,best_objective,normalized_best_objective
3741,gradmatch,greedy,2,80,580,0.29362350702285767,0.40660718083381653,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,2,90,590,0.2993304133415222,0.414510041475296,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,2,100,600,0.28556060791015625,0.3954417407512665,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,2,110,610,0.377010703086853,0.5220810174942017,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,2,120,620,0.3752624988555908,0.5196601152420044,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,2,130,630,0.5027175545692444,0.6961587071418762,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,2,140,640,0.2815168797969818,0.38984203338623047,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,2,150,650,0.47735920548439026,0.6610426902770996,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,2,160,660,0.35091033577919006,0.4859374463558197,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,2,170,670,0.2741949260234833,0.3797026574611664,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,2,180,680,0.35628899931907654,0.49338579177856445,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,2,190,690,0.64323890209198,0.8907514214515686,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,2,200,700,0.5372141599655151,0.7439293265342712,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,2,210,710,0.5055191516876221,0.7000383734703064,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,2,220,720,0.42809778451919556,0.5928259491920471,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,2,230,730,0.38520488142967224,0.5334282517433167,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,2,240,740,0.3587392270565033,0.49677884578704834,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,3,0,750,0.7563203573226929,1.0473456382751465,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,3,10,760,0.48451298475265503,0.6709492206573486,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,3,20,770,0.39483699202537537,0.5467666983604431,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,3,30,780,0.3834006190299988,0.530929684638977,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,3,40,790,0.3330049514770508,0.46114224195480347,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,3,50,800,0.3773973286151886,0.5226163864135742,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,3,60,810,0.3632902204990387,0.5030810236930847,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,3,70,820,0.5040041208267212,0.6979403495788574,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,3,80,830,0.6273595094680786,0.8687617778778076,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,3,90,840,0.4181172847747803,0.5790050625801086,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,3,100,850,0.29482176899909973,0.40826651453971863,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,3,110,860,0.332838237285614,0.4609113931655884,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,3,120,870,0.44633787870407104,0.6180846691131592,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,3,130,880,0.3248133063316345,0.4497985243797302,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,3,140,890,0.48891693353652954,0.6770477294921875,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,3,150,900,0.3278992474079132,0.45407190918922424,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,3,160,910,0.4879544675350189,0.675714910030365,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,3,170,920,0.3230539858341217,0.4473622441291809,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,3,180,930,0.276552677154541,0.38296765089035034,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,3,190,940,0.3862726092338562,0.534906804561615,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,3,200,950,0.2980760931968689,0.412773072719574,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,3,210,960,0.31894129514694214,0.44166702032089233,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,3,220,970,0.506909191608429,0.7019632458686829,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,3,230,980,0.3550354838371277,0.49164992570877075,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,3,240,990,0.321283757686615,0.44491085410118103,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,4,0,1000,0.736331045627594,1.0196645259857178,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,4,10,1010,0.5766669511795044,0.7985631823539734,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,4,20,1020,0.513653576374054,0.7113028168678284,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,4,30,1030,0.3707670271396637,0.5134348273277283,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,4,40,1040,0.36363762617111206,0.5035620927810669,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,4,50,1050,0.3799239695072174,0.5261152982711792,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,4,60,1060,0.3243268132209778,0.44912484288215637,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,4,70,1070,0.31532126665115356,0.4366540312767029,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,4,80,1080,0.3528892397880554,0.48867782950401306,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,4,90,1090,0.32171812653541565,0.4455123543739319,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,4,100,1100,0.40244752168655396,0.5573056936264038,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,4,110,1110,0.3141544759273529,0.4350382685661316,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,4,120,1120,0.43092814087867737,0.5967453718185425,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,4,130,1130,0.3552009165287018,0.49187901616096497,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,4,140,1140,0.48264971375465393,0.668368935585022,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,4,150,1150,0.43916019797325134,0.6081450581550598,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,4,160,1160,0.44810914993286133,0.620537519454956,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,4,170,1170,0.3553932011127472,0.492145299911499,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,4,180,1180,0.29695963859558105,0.4112270176410675,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,4,190,1190,0.3083971440792084,0.42706558108329773,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,4,200,1200,0.4606500566005707,0.6379040479660034,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,4,210,1210,0.5229020118713379,0.724109947681427,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,4,220,1220,0.6716688871383667,0.9301210045814514,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,4,230,1230,0.27322468161582947,0.3783590793609619,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,4,240,1240,0.3628688454627991,0.5024974942207336,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,5,0,1250,0.7287918925285339,1.0092244148254395,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,5,10,1260,0.5055585503578186,0.7000929117202759,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,5,20,1270,0.45122259855270386,0.6248489618301392,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,5,30,1280,0.5113332867622375,0.7080897092819214,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,5,40,1290,0.3839254379272461,0.5316564440727234,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,5,50,1300,0.4182048738002777,0.5791262984275818,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,5,60,1310,0.3384729027748108,0.4687142074108124,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,5,70,1320,0.32986870408058167,0.4567992091178894,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,5,80,1330,0.35163623094558716,0.48694267868995667,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,5,90,1340,0.5496474504470825,0.7611468434333801,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,5,100,1350,0.4561263918876648,0.6316397190093994,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,5,110,1360,0.31895509362220764,0.44168612360954285,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,5,120,1370,0.3022714853286743,0.41858282685279846,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,5,130,1380,0.3960396349430084,0.5484321117401123,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,5,140,1390,0.2805546820163727,0.3885095715522766,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,5,150,1400,0.36086538434028625,0.4997231066226959,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,5,160,1410,0.3289664685726166,0.45554977655410767,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,5,170,1420,0.4141671061515808,0.5735348463058472,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,5,180,1430,0.5510765314102173,0.7631257772445679,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,5,190,1440,0.34542256593704224,0.4783380329608917,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,5,200,1450,0.3164263367652893,0.43818432092666626,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,5,210,1460,0.6709181070327759,0.9290813207626343,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,5,220,1470,0.3582872450351715,0.49615293741226196,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,5,230,1480,0.4007796347141266,0.5549960136413574,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,5,240,1490,0.32987579703330994,0.45680901408195496,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,6,0,1500,0.7141433954238892,0.9889392852783203,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,6,10,1510,0.4899740219116211,0.6785116195678711,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,6,20,1520,0.3806624412536621,0.5271378755569458,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,6,30,1530,0.36356106400489807,0.5034560561180115,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,6,40,1540,0.33380669355392456,0.46225249767303467,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,6,50,1550,0.3983272910118103,0.5516000390052795,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,6,60,1560,0.38990551233291626,0.5399376153945923,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,6,70,1570,0.5073343515396118,0.7025520205497742,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,6,80,1580,0.2907358705997467,0.40260839462280273,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,6,90,1590,0.47408780455589294,0.6565124988555908,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,6,100,1600,0.3541831374168396,0.4904696047306061,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,6,110,1610,0.27918410301208496,0.38661161065101624,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,6,120,1620,0.3572574555873871,0.49472689628601074,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,6,130,1630,0.6490397453308105,0.898784339427948,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,6,140,1640,0.5369547605514526,0.74357008934021,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,6,150,1650,0.5085204839706421,0.7041945457458496,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,6,160,1660,0.4219551682472229,0.5843197107315063,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,6,170,1670,0.3855626881122589,0.5339237451553345,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,6,180,1680,0.3568148910999298,0.4941140413284302,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,6,190,1690,0.6949535012245178,0.9623653292655945,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,6,200,1700,0.3374245762825012,0.46726250648498535,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,6,210,1710,0.30956292152404785,0.4286799430847168,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,6,220,1720,0.33268865942955017,0.4607042372226715,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,6,230,1730,0.27768459916114807,0.38453513383865356,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,6,240,1740,0.34654638171195984,0.4798942804336548,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,7,0,1750,0.7510676980018616,1.040071725845337,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,7,10,1760,0.5785661935806274,0.8011932373046875,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,7,20,1770,0.6135021448135376,0.8495722413063049,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,7,30,1780,0.43415746092796326,0.6012173295021057,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,7,40,1790,0.3306737542152405,0.4579140245914459,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,7,50,1800,0.3602483570575714,0.4988686740398407,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,7,60,1810,0.4445217549800873,0.6155697107315063,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,7,70,1820,0.3387832045555115,0.46914392709732056,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,7,80,1830,0.49046117067337036,0.6791861653327942,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,7,90,1840,0.33769139647483826,0.467631995677948,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,7,100,1850,0.49570560455322266,0.6864486336708069,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,7,110,1860,0.32757148146629333,0.45361801981925964,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,7,120,1870,0.2805972099304199,0.3885684907436371,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,7,130,1880,0.39070290327072144,0.5410418510437012,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,7,140,1890,0.3035297393798828,0.42032524943351746,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,7,150,1900,0.32168862223625183,0.44547149538993835,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,7,160,1910,0.5183607935905457,0.7178213596343994,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,7,170,1920,0.35423150658607483,0.4905366003513336,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,7,180,1930,0.32239946722984314,0.44645586609840393,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,7,190,1940,0.2879437208175659,0.39874187111854553,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,7,200,1950,0.5032101273536682,0.6968408226966858,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,7,210,1960,0.48525792360305786,0.6719807982444763,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,7,220,1970,0.3266676962375641,0.4523664712905884,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,7,230,1980,0.3211573660373688,0.4447358250617981,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,7,240,1990,0.35612207651138306,0.4931546151638031,0.26800310611724854,0.37112829089164734
3741,gradmatch,greedy,7,249,1999,0.4815242290496826,0.6668103933334351,0.26800310611724854,0.37112829089164734
3741,gradmatch,dpp,0,0,0,0.7170806527137756,1.0,0.7170806527137756,1.0
3741,gradmatch,dpp,0,10,10,0.4276321530342102,0.5963515639305115,0.4276321530342102,0.5963515639305115
3741,gradmatch,dpp,0,20,20,0.37836354970932007,0.5276443362236023,0.37836354970932007,0.5276443362236023
3741,gradmatch,dpp,0,30,30,0.40862542390823364,0.5698458552360535,0.37836354970932007,0.5276443362236023
3741,gradmatch,dpp,0,40,40,0.579568088054657,0.8082327842712402,0.3407811224460602,0.4752340316772461
