dataset,model,class_pair,target_idx,poison_rho,train_set_size,candidate_count,m,candidate_fraction,budget_valid,invalid_reason,hybrid_scale,method_left,method_right,intersection,overlap_fraction,jaccard
CIFAR10,ResNet20BN,frog-airplane,4639,0.002,50000,5000,100,0.02,True,,standardized,hybrid,graft,13,0.13,0.06951871657754011
CIFAR10,ResNet20BN,frog-airplane,4639,0.002,50000,5000,100,0.02,True,,standardized,hybrid,graft_plus,80,0.8,0.6666666666666666
CIFAR10,ResNet20BN,frog-airplane,4639,0.002,50000,5000,100,0.02,True,,standardized,hybrid,random,2.0,0.02,0.010101010101010102
CIFAR10,ResNet20BN,frog-airplane,4639,0.002,50000,5000,100,0.02,True,,standardized,graft,graft,100.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,4639,0.002,50000,5000,100,0.02,True,,standardized,graft,graft_plus,9,0.09,0.04712041884816754
CIFAR10,ResNet20BN,frog-airplane,4639,0.002,50000,5000,100,0.02,True,,standardized,graft,random,2.0,0.02,0.010101010101010102
CIFAR10,ResNet20BN,frog-airplane,4639,0.002,50000,5000,100,0.02,True,,standardized,graft_plus,graft_plus,100.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,4639,0.002,50000,5000,100,0.02,True,,standardized,graft_plus,random,2.0,0.02,0.010101010101010102
CIFAR10,ResNet20BN,frog-airplane,4639,0.002,50000,5000,100,0.02,True,,standardized,random,random,100.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,4639,0.005,50000,5000,250,0.05,True,,standardized,exact,exact,250.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,4639,0.005,50000,5000,250,0.05,True,,standardized,exact,hybrid,162,0.648,0.47928994082840237
CIFAR10,ResNet20BN,frog-airplane,4639,0.005,50000,5000,250,0.05,True,,standardized,exact,graft,20,0.08,0.041666666666666664
CIFAR10,ResNet20BN,frog-airplane,4639,0.005,50000,5000,250,0.05,True,,standardized,exact,graft_plus,175,0.7,0.5384615384615384
CIFAR10,ResNet20BN,frog-airplane,4639,0.005,50000,5000,250,0.05,True,,standardized,exact,random,12.5,0.05,0.02564102564102564
CIFAR10,ResNet20BN,frog-airplane,4639,0.005,50000,5000,250,0.05,True,,standardized,hybrid,hybrid,250.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,4639,0.005,50000,5000,250,0.05,True,,standardized,hybrid,graft,84,0.336,0.20192307692307693
CIFAR10,ResNet20BN,frog-airplane,4639,0.005,50000,5000,250,0.05,True,,standardized,hybrid,graft_plus,222,0.888,0.7985611510791367
CIFAR10,ResNet20BN,frog-airplane,4639,0.005,50000,5000,250,0.05,True,,standardized,hybrid,random,12.5,0.05,0.02564102564102564
CIFAR10,ResNet20BN,frog-airplane,4639,0.005,50000,5000,250,0.05,True,,standardized,graft,graft,250.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,4639,0.005,50000,5000,250,0.05,True,,standardized,graft,graft_plus,76,0.304,0.1792452830188679
CIFAR10,ResNet20BN,frog-airplane,4639,0.005,50000,5000,250,0.05,True,,standardized,graft,random,12.5,0.05,0.02564102564102564
CIFAR10,ResNet20BN,frog-airplane,4639,0.005,50000,5000,250,0.05,True,,standardized,graft_plus,graft_plus,250.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,4639,0.005,50000,5000,250,0.05,True,,standardized,graft_plus,random,12.5,0.05,0.02564102564102564
CIFAR10,ResNet20BN,frog-airplane,4639,0.005,50000,5000,250,0.05,True,,standardized,random,random,250.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,4639,0.01,50000,5000,500,0.1,True,,standardized,exact,exact,500.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,4639,0.01,50000,5000,500,0.1,True,,standardized,exact,hybrid,329,0.658,0.4903129657228018
CIFAR10,ResNet20BN,frog-airplane,4639,0.01,50000,5000,500,0.1,True,,standardized,exact,graft,92,0.184,0.1013215859030837
CIFAR10,ResNet20BN,frog-airplane,4639,0.01,50000,5000,500,0.1,True,,standardized,exact,graft_plus,351,0.702,0.5408320493066255
CIFAR10,ResNet20BN,frog-airplane,4639,0.01,50000,5000,500,0.1,True,,standardized,exact,random,50.0,0.1,0.05263157894736842
CIFAR10,ResNet20BN,frog-airplane,4639,0.01,50000,5000,500,0.1,True,,standardized,hybrid,hybrid,500.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,4639,0.01,50000,5000,500,0.1,True,,standardized,hybrid,graft,233,0.466,0.30378096479791394
CIFAR10,ResNet20BN,frog-airplane,4639,0.01,50000,5000,500,0.1,True,,standardized,hybrid,graft_plus,425,0.85,0.7391304347826086
CIFAR10,ResNet20BN,frog-airplane,4639,0.01,50000,5000,500,0.1,True,,standardized,hybrid,random,50.0,0.1,0.05263157894736842
CIFAR10,ResNet20BN,frog-airplane,4639,0.01,50000,5000,500,0.1,True,,standardized,graft,graft,500.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,4639,0.01,50000,5000,500,0.1,True,,standardized,graft,graft_plus,236,0.472,0.3089005235602094
CIFAR10,ResNet20BN,frog-airplane,4639,0.01,50000,5000,500,0.1,True,,standardized,graft,random,50.0,0.1,0.05263157894736842
CIFAR10,ResNet20BN,frog-airplane,4639,0.01,50000,5000,500,0.1,True,,standardized,graft_plus,graft_plus,500.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,4639,0.01,50000,5000,500,0.1,True,,standardized,graft_plus,random,50.0,0.1,0.05263157894736842
CIFAR10,ResNet20BN,frog-airplane,4639,0.01,50000,5000,500,0.1,True,,standardized,random,random,500.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,4639,0.02,50000,5000,1000,0.2,True,,standardized,exact,exact,1000.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,4639,0.02,50000,5000,1000,0.2,True,,standardized,exact,hybrid,658,0.658,0.4903129657228018
CIFAR10,ResNet20BN,frog-airplane,4639,0.02,50000,5000,1000,0.2,True,,standardized,exact,graft,317,0.317,0.18835412953060013
CIFAR10,ResNet20BN,frog-airplane,4639,0.02,50000,5000,1000,0.2,True,,standardized,exact,graft_plus,679,0.679,0.514004542013626
CIFAR10,ResNet20BN,frog-airplane,4639,0.02,50000,5000,1000,0.2,True,,standardized,exact,random,200.0,0.2,0.1111111111111111
CIFAR10,ResNet20BN,frog-airplane,4639,0.02,50000,5000,1000,0.2,True,,standardized,hybrid,hybrid,1000.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,4639,0.02,50000,5000,1000,0.2,True,,standardized,hybrid,graft,565,0.565,0.39372822299651566
CIFAR10,ResNet20BN,frog-airplane,4639,0.02,50000,5000,1000,0.2,True,,standardized,hybrid,graft_plus,804,0.804,0.6722408026755853
CIFAR10,ResNet20BN,frog-airplane,4639,0.02,50000,5000,1000,0.2,True,,standardized,hybrid,random,200.0,0.2,0.1111111111111111
CIFAR10,ResNet20BN,frog-airplane,4639,0.02,50000,5000,1000,0.2,True,,standardized,graft,graft,1000.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,4639,0.02,50000,5000,1000,0.2,True,,standardized,graft,graft_plus,638,0.638,0.4684287812041116
CIFAR10,ResNet20BN,frog-airplane,4639,0.02,50000,5000,1000,0.2,True,,standardized,graft,random,200.0,0.2,0.1111111111111111
CIFAR10,ResNet20BN,frog-airplane,4639,0.02,50000,5000,1000,0.2,True,,standardized,graft_plus,graft_plus,1000.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,4639,0.02,50000,5000,1000,0.2,True,,standardized,graft_plus,random,200.0,0.2,0.1111111111111111
CIFAR10,ResNet20BN,frog-airplane,4639,0.02,50000,5000,1000,0.2,True,,standardized,random,random,1000.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,4639,0.04,50000,5000,2000,0.4,True,,standardized,exact,exact,2000.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,4639,0.04,50000,5000,2000,0.4,True,,standardized,exact,hybrid,1357,0.6785,0.513431706394249
CIFAR10,ResNet20BN,frog-airplane,4639,0.04,50000,5000,2000,0.4,True,,standardized,exact,graft,1134,0.567,0.3956734124214934
CIFAR10,ResNet20BN,frog-airplane,4639,0.04,50000,5000,2000,0.4,True,,standardized,exact,graft_plus,1473,0.7365,0.5829046299960428
CIFAR10,ResNet20BN,frog-airplane,4639,0.04,50000,5000,2000,0.4,True,,standardized,exact,random,800.0,0.4,0.25
CIFAR10,ResNet20BN,frog-airplane,4639,0.04,50000,5000,2000,0.4,True,,standardized,hybrid,hybrid,2000.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,4639,0.04,50000,5000,2000,0.4,True,,standardized,hybrid,graft,1270,0.635,0.4652014652014652
CIFAR10,ResNet20BN,frog-airplane,4639,0.04,50000,5000,2000,0.4,True,,standardized,hybrid,graft_plus,1454,0.727,0.5710919088766693
CIFAR10,ResNet20BN,frog-airplane,4639,0.04,50000,5000,2000,0.4,True,,standardized,hybrid,random,800.0,0.4,0.25
CIFAR10,ResNet20BN,frog-airplane,4639,0.04,50000,5000,2000,0.4,True,,standardized,graft,graft,2000.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,4639,0.04,50000,5000,2000,0.4,True,,standardized,graft,graft_plus,1632,0.816,0.6891891891891891
CIFAR10,ResNet20BN,frog-airplane,4639,0.04,50000,5000,2000,0.4,True,,standardized,graft,random,800.0,0.4,0.25
CIFAR10,ResNet20BN,frog-airplane,4639,0.04,50000,5000,2000,0.4,True,,standardized,graft_plus,graft_plus,2000.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,4639,0.04,50000,5000,2000,0.4,True,,standardized,graft_plus,random,800.0,0.4,0.25
CIFAR10,ResNet20BN,frog-airplane,4639,0.04,50000,5000,2000,0.4,True,,standardized,random,random,2000.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,2570,0.001,50000,5000,50,0.01,True,,standardized,exact,exact,50.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,2570,0.001,50000,5000,50,0.01,True,,standardized,exact,hybrid,38,0.76,0.6129032258064516
CIFAR10,ResNet20BN,frog-airplane,2570,0.001,50000,5000,50,0.01,True,,standardized,exact,graft,0,0.0,0.0
CIFAR10,ResNet20BN,frog-airplane,2570,0.001,50000,5000,50,0.01,True,,standardized,exact,graft_plus,42,0.84,0.7241379310344828
CIFAR10,ResNet20BN,frog-airplane,2570,0.001,50000,5000,50,0.01,True,,standardized,exact,random,0.5,0.01,0.005025125628140704
CIFAR10,ResNet20BN,frog-airplane,2570,0.001,50000,5000,50,0.01,True,,standardized,hybrid,hybrid,50.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,2570,0.001,50000,5000,50,0.01,True,,standardized,hybrid,graft,5,0.1,0.05263157894736842
CIFAR10,ResNet20BN,frog-airplane,2570,0.001,50000,5000,50,0.01,True,,standardized,hybrid,graft_plus,44,0.88,0.7857142857142857
CIFAR10,ResNet20BN,frog-airplane,2570,0.001,50000,5000,50,0.01,True,,standardized,hybrid,random,0.5,0.01,0.005025125628140704
CIFAR10,ResNet20BN,frog-airplane,2570,0.001,50000,5000,50,0.01,True,,standardized,graft,graft,50.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,2570,0.001,50000,5000,50,0.01,True,,standardized,graft,graft_plus,4,0.08,0.041666666666666664
CIFAR10,ResNet20BN,frog-airplane,2570,0.001,50000,5000,50,0.01,True,,standardized,graft,random,0.5,0.01,0.005025125628140704
CIFAR10,ResNet20BN,frog-airplane,2570,0.001,50000,5000,50,0.01,True,,standardized,graft_plus,graft_plus,50.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,2570,0.001,50000,5000,50,0.01,True,,standardized,graft_plus,random,0.5,0.01,0.005025125628140704
CIFAR10,ResNet20BN,frog-airplane,2570,0.001,50000,5000,50,0.01,True,,standardized,random,random,50.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,2570,0.002,50000,5000,100,0.02,True,,standardized,exact,exact,100.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,2570,0.002,50000,5000,100,0.02,True,,standardized,exact,hybrid,68,0.68,0.5151515151515151
CIFAR10,ResNet20BN,frog-airplane,2570,0.002,50000,5000,100,0.02,True,,standardized,exact,graft,3,0.03,0.015228426395939087
CIFAR10,ResNet20BN,frog-airplane,2570,0.002,50000,5000,100,0.02,True,,standardized,exact,graft_plus,76,0.76,0.6129032258064516
CIFAR10,ResNet20BN,frog-airplane,2570,0.002,50000,5000,100,0.02,True,,standardized,exact,random,2.0,0.02,0.010101010101010102
CIFAR10,ResNet20BN,frog-airplane,2570,0.002,50000,5000,100,0.02,True,,standardized,hybrid,hybrid,100.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,2570,0.002,50000,5000,100,0.02,True,,standardized,hybrid,graft,19,0.19,0.10497237569060773
CIFAR10,ResNet20BN,frog-airplane,2570,0.002,50000,5000,100,0.02,True,,standardized,hybrid,graft_plus,90,0.9,0.8181818181818182
CIFAR10,ResNet20BN,frog-airplane,2570,0.002,50000,5000,100,0.02,True,,standardized,hybrid,random,2.0,0.02,0.010101010101010102
CIFAR10,ResNet20BN,frog-airplane,2570,0.002,50000,5000,100,0.02,True,,standardized,graft,graft,100.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,2570,0.002,50000,5000,100,0.02,True,,standardized,graft,graft_plus,17,0.17,0.09289617486338798
CIFAR10,ResNet20BN,frog-airplane,2570,0.002,50000,5000,100,0.02,True,,standardized,graft,random,2.0,0.02,0.010101010101010102
CIFAR10,ResNet20BN,frog-airplane,2570,0.002,50000,5000,100,0.02,True,,standardized,graft_plus,graft_plus,100.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,2570,0.002,50000,5000,100,0.02,True,,standardized,graft_plus,random,2.0,0.02,0.010101010101010102
CIFAR10,ResNet20BN,frog-airplane,2570,0.002,50000,5000,100,0.02,True,,standardized,random,random,100.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,2570,0.005,50000,5000,250,0.05,True,,standardized,exact,exact,250.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,2570,0.005,50000,5000,250,0.05,True,,standardized,exact,hybrid,170,0.68,0.5151515151515151
CIFAR10,ResNet20BN,frog-airplane,2570,0.005,50000,5000,250,0.05,True,,standardized,exact,graft,23,0.092,0.04821802935010482
CIFAR10,ResNet20BN,frog-airplane,2570,0.005,50000,5000,250,0.05,True,,standardized,exact,graft_plus,178,0.712,0.5527950310559007
CIFAR10,ResNet20BN,frog-airplane,2570,0.005,50000,5000,250,0.05,True,,standardized,exact,random,12.5,0.05,0.02564102564102564
CIFAR10,ResNet20BN,frog-airplane,2570,0.005,50000,5000,250,0.05,True,,standardized,hybrid,hybrid,250.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,2570,0.005,50000,5000,250,0.05,True,,standardized,hybrid,graft,79,0.316,0.1876484560570071
CIFAR10,ResNet20BN,frog-airplane,2570,0.005,50000,5000,250,0.05,True,,standardized,hybrid,graft_plus,226,0.904,0.8248175182481752
CIFAR10,ResNet20BN,frog-airplane,2570,0.005,50000,5000,250,0.05,True,,standardized,hybrid,random,12.5,0.05,0.02564102564102564
CIFAR10,ResNet20BN,frog-airplane,2570,0.005,50000,5000,250,0.05,True,,standardized,graft,graft,250.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,2570,0.005,50000,5000,250,0.05,True,,standardized,graft,graft_plus,80,0.32,0.19047619047619047
CIFAR10,ResNet20BN,frog-airplane,2570,0.005,50000,5000,250,0.05,True,,standardized,graft,random,12.5,0.05,0.02564102564102564
CIFAR10,ResNet20BN,frog-airplane,2570,0.005,50000,5000,250,0.05,True,,standardized,graft_plus,graft_plus,250.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,2570,0.005,50000,5000,250,0.05,True,,standardized,graft_plus,random,12.5,0.05,0.02564102564102564
CIFAR10,ResNet20BN,frog-airplane,2570,0.005,50000,5000,250,0.05,True,,standardized,random,random,250.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,2570,0.01,50000,5000,500,0.1,True,,standardized,exact,exact,500.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,2570,0.01,50000,5000,500,0.1,True,,standardized,exact,hybrid,329,0.658,0.4903129657228018
CIFAR10,ResNet20BN,frog-airplane,2570,0.01,50000,5000,500,0.1,True,,standardized,exact,graft,96,0.192,0.10619469026548672
CIFAR10,ResNet20BN,frog-airplane,2570,0.01,50000,5000,500,0.1,True,,standardized,exact,graft_plus,346,0.692,0.5290519877675841
CIFAR10,ResNet20BN,frog-airplane,2570,0.01,50000,5000,500,0.1,True,,standardized,exact,random,50.0,0.1,0.05263157894736842
CIFAR10,ResNet20BN,frog-airplane,2570,0.01,50000,5000,500,0.1,True,,standardized,hybrid,hybrid,500.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,2570,0.01,50000,5000,500,0.1,True,,standardized,hybrid,graft,227,0.454,0.2936610608020699
CIFAR10,ResNet20BN,frog-airplane,2570,0.01,50000,5000,500,0.1,True,,standardized,hybrid,graft_plus,439,0.878,0.7825311942959001
CIFAR10,ResNet20BN,frog-airplane,2570,0.01,50000,5000,500,0.1,True,,standardized,hybrid,random,50.0,0.1,0.05263157894736842
CIFAR10,ResNet20BN,frog-airplane,2570,0.01,50000,5000,500,0.1,True,,standardized,graft,graft,500.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,2570,0.01,50000,5000,500,0.1,True,,standardized,graft,graft_plus,241,0.482,0.31752305665349145
CIFAR10,ResNet20BN,frog-airplane,2570,0.01,50000,5000,500,0.1,True,,standardized,graft,random,50.0,0.1,0.05263157894736842
CIFAR10,ResNet20BN,frog-airplane,2570,0.01,50000,5000,500,0.1,True,,standardized,graft_plus,graft_plus,500.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,2570,0.01,50000,5000,500,0.1,True,,standardized,graft_plus,random,50.0,0.1,0.05263157894736842
CIFAR10,ResNet20BN,frog-airplane,2570,0.01,50000,5000,500,0.1,True,,standardized,random,random,500.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,2570,0.02,50000,5000,1000,0.2,True,,standardized,exact,exact,1000.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,2570,0.02,50000,5000,1000,0.2,True,,standardized,exact,hybrid,631,0.631,0.46092037983929873
CIFAR10,ResNet20BN,frog-airplane,2570,0.02,50000,5000,1000,0.2,True,,standardized,exact,graft,331,0.331,0.1983223487118035
CIFAR10,ResNet20BN,frog-airplane,2570,0.02,50000,5000,1000,0.2,True,,standardized,exact,graft_plus,645,0.645,0.47601476014760147
CIFAR10,ResNet20BN,frog-airplane,2570,0.02,50000,5000,1000,0.2,True,,standardized,exact,random,200.0,0.2,0.1111111111111111
CIFAR10,ResNet20BN,frog-airplane,2570,0.02,50000,5000,1000,0.2,True,,standardized,hybrid,hybrid,1000.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,2570,0.02,50000,5000,1000,0.2,True,,standardized,hybrid,graft,576,0.576,0.4044943820224719
CIFAR10,ResNet20BN,frog-airplane,2570,0.02,50000,5000,1000,0.2,True,,standardized,hybrid,graft_plus,800,0.8,0.6666666666666666
CIFAR10,ResNet20BN,frog-airplane,2570,0.02,50000,5000,1000,0.2,True,,standardized,hybrid,random,200.0,0.2,0.1111111111111111
CIFAR10,ResNet20BN,frog-airplane,2570,0.02,50000,5000,1000,0.2,True,,standardized,graft,graft,1000.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,2570,0.02,50000,5000,1000,0.2,True,,standardized,graft,graft_plus,686,0.686,0.5220700152207002
CIFAR10,ResNet20BN,frog-airplane,2570,0.02,50000,5000,1000,0.2,True,,standardized,graft,random,200.0,0.2,0.1111111111111111
CIFAR10,ResNet20BN,frog-airplane,2570,0.02,50000,5000,1000,0.2,True,,standardized,graft_plus,graft_plus,1000.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,2570,0.02,50000,5000,1000,0.2,True,,standardized,graft_plus,random,200.0,0.2,0.1111111111111111
CIFAR10,ResNet20BN,frog-airplane,2570,0.02,50000,5000,1000,0.2,True,,standardized,random,random,1000.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,2570,0.04,50000,5000,2000,0.4,True,,standardized,exact,exact,2000.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,2570,0.04,50000,5000,2000,0.4,True,,standardized,exact,hybrid,1295,0.6475,0.4787430683918669
CIFAR10,ResNet20BN,frog-airplane,2570,0.04,50000,5000,2000,0.4,True,,standardized,exact,graft,1142,0.571,0.3995801259622113
CIFAR10,ResNet20BN,frog-airplane,2570,0.04,50000,5000,2000,0.4,True,,standardized,exact,graft_plus,1426,0.713,0.554001554001554
CIFAR10,ResNet20BN,frog-airplane,2570,0.04,50000,5000,2000,0.4,True,,standardized,exact,random,800.0,0.4,0.25
CIFAR10,ResNet20BN,frog-airplane,2570,0.04,50000,5000,2000,0.4,True,,standardized,hybrid,hybrid,2000.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,2570,0.04,50000,5000,2000,0.4,True,,standardized,hybrid,graft,1294,0.647,0.4781966001478197
CIFAR10,ResNet20BN,frog-airplane,2570,0.04,50000,5000,2000,0.4,True,,standardized,hybrid,graft_plus,1449,0.7245,0.5680125441003528
CIFAR10,ResNet20BN,frog-airplane,2570,0.04,50000,5000,2000,0.4,True,,standardized,hybrid,random,800.0,0.4,0.25
CIFAR10,ResNet20BN,frog-airplane,2570,0.04,50000,5000,2000,0.4,True,,standardized,graft,graft,2000.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,2570,0.04,50000,5000,2000,0.4,True,,standardized,graft,graft_plus,1689,0.8445,0.7308524448290783
CIFAR10,ResNet20BN,frog-airplane,2570,0.04,50000,5000,2000,0.4,True,,standardized,graft,random,800.0,0.4,0.25
CIFAR10,ResNet20BN,frog-airplane,2570,0.04,50000,5000,2000,0.4,True,,standardized,graft_plus,graft_plus,2000.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,2570,0.04,50000,5000,2000,0.4,True,,standardized,graft_plus,random,800.0,0.4,0.25
CIFAR10,ResNet20BN,frog-airplane,2570,0.04,50000,5000,2000,0.4,True,,standardized,random,random,2000.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,3117,0.001,50000,5000,50,0.01,True,,standardized,exact,exact,50.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,3117,0.001,50000,5000,50,0.01,True,,standardized,exact,hybrid,35,0.7,0.5384615384615384
CIFAR10,ResNet20BN,frog-airplane,3117,0.001,50000,5000,50,0.01,True,,standardized,exact,graft,3,0.06,0.030927835051546393
CIFAR10,ResNet20BN,frog-airplane,3117,0.001,50000,5000,50,0.01,True,,standardized,exact,graft_plus,42,0.84,0.7241379310344828
CIFAR10,ResNet20BN,frog-airplane,3117,0.001,50000,5000,50,0.01,True,,standardized,exact,random,0.5,0.01,0.005025125628140704
CIFAR10,ResNet20BN,frog-airplane,3117,0.001,50000,5000,50,0.01,True,,standardized,hybrid,hybrid,50.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,3117,0.001,50000,5000,50,0.01,True,,standardized,hybrid,graft,7,0.14,0.07526881720430108
CIFAR10,ResNet20BN,frog-airplane,3117,0.001,50000,5000,50,0.01,True,,standardized,hybrid,graft_plus,42,0.84,0.7241379310344828
CIFAR10,ResNet20BN,frog-airplane,3117,0.001,50000,5000,50,0.01,True,,standardized,hybrid,random,0.5,0.01,0.005025125628140704
CIFAR10,ResNet20BN,frog-airplane,3117,0.001,50000,5000,50,0.01,True,,standardized,graft,graft,50.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,3117,0.001,50000,5000,50,0.01,True,,standardized,graft,graft_plus,6,0.12,0.06382978723404255
CIFAR10,ResNet20BN,frog-airplane,3117,0.001,50000,5000,50,0.01,True,,standardized,graft,random,0.5,0.01,0.005025125628140704
CIFAR10,ResNet20BN,frog-airplane,3117,0.001,50000,5000,50,0.01,True,,standardized,graft_plus,graft_plus,50.0,1.0,1.0
CIFAR10,ResNet20BN,frog-airplane,3117,0.001,50000,5000,50,0.01,True,,standardized,graft_plus,random,0.5,0.01,0.005025125628140704
